Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Colombia,<1000 ,<200 , 4000,,1000 ,<500 , 6000,,1900 ,<500 , 8000,,3200 ,<1000 , 10 000,,5000 ,1100 , 14 000,,7400 ,1900 , 17 000,,10 000 ,2800 , 21 000,,14 000 ,4100 , 25 000,,18 000 ,5700 , 30 000,,22 000 ,8000 , 34 000,,27 000 ,11 000 , 39 000,,33 000 ,14 000 , 45 000,,38 000 ,18 000 , 51 000,,43 000 ,23 000 , 57 000,,48 000 ,28 000 , 63 000,,54 000 ,34 000 , 70 000,,59 000 ,40 000 , 77 000,,63 000 ,46 000 , 81 000,,65 000 ,49 000 , 84 000,,69 000 ,54 000 , 89 000,,74 000 ,59 000 , 94 000,,78 000 ,62 000 , 98 000,,79 000 ,63 000 , 100 000,,78 000 ,62 000 , 99 000,,78 000 ,61 000 , 99 000,,77 000 ,59 000 , 97 000,,74 000 ,56 000 , 96 000,,71 000 ,51 000 , 93 000,,68 000 ,46 000 , 92 000,,67 000 ,43 000 , 93 000,,67 000 ,39 000 , 93 000,
Comoros,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,
Congo,3800 ,2600 , 6100,,5900 ,4100 , 9100,,8600 ,6200 , 13 000,,12 000 ,8800 , 17 000,,16 000 ,12 000 , 23 000,,20 000 ,15 000 , 29 000,,25 000 ,19 000 , 35 000,,30 000 ,23 000 , 41 000,,34 000 ,27 000 , 45 000,,39 000 ,31 000 , 50 000,,43 000 ,35 000 , 55 000,,47 000 ,38 000 , 59 000,,51 000 ,42 000 , 63 000,,54 000 ,45 000 , 67 000,,57 000 ,47 000 , 70 000,,59 000 ,50 000 , 73 000,,61 000 ,52 000 , 75 000,,63 000 ,53 000 , 77 000,,65 000 ,54 000 , 78 000,,65 000 ,55 000 , 78 000,,65 000 ,56 000 , 78 000,,66 000 ,56 000 , 77 000,,66 000 ,56 000 , 76 000,,66 000 ,56 000 , 76 000,,67 000 ,57 000 , 77 000,,69 000 ,58 000 , 78 000,,70 000 ,59 000 , 79 000,,71 000 ,59 000 , 80 000,,71 000 ,60 000 , 81 000,,72 000 ,59 000 , 84 000,,73 000 ,60 000 , 87 000,
Costa Rica,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1000 ,<1000 , 1200,,1100 ,1000 , 1300,,1200 ,1100 , 1400,,1300 ,1200 , 1400,,1300 ,1200 , 1400,,1300 ,1200 , 1500,,1400 ,1200 , 1500,,1400 ,1200 , 1600,,1400 ,1200 , 1600,,1400 ,1200 , 1700,,1500 ,1200 , 1700,,1500 ,1200 , 1800,,1500 ,1200 , 1800,,1400 ,1200 , 1800,,1400 ,1100 , 1700,,1300 ,1100 , 1600,,1300 ,1100 , 1500,,1200 ,1000 , 1400,,1200 ,1000 , 1400,,1200 ,<1000 , 1300,,1100 ,<1000 , 1300,,1100 ,<1000 , 1300,,1100 ,<1000 , 1300,
Croatia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication."
Cuba,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1300,,1100 ,<1000 , 1400,,1100 ,<1000 , 1500,,1200 ,1000 , 1700,,1300 ,1100 , 1800,,1400 ,1200 , 1900,,1500 ,1300 , 2000,,1600 ,1400 , 2200,
Cyprus,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Czechia,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Côte d'Ivoire,28 000 ,17 000 , 49 000,,40 000 ,25 000 , 68 000,,56 000 ,35 000 , 94 000,,76 000 ,48 000 , 120 000,,100 000 ,64 000 , 160 000,,130 000 ,85 000 , 200 000,,170 000 ,110 000 , 250 000,,200 000 ,140 000 , 290 000,,240 000 ,170 000 , 340 000,,280 000 ,200 000 , 390 000,,320 000 ,240 000 , 430 000,,360 000 ,270 000 , 460 000,,390 000 ,310 000 , 500 000,,420 000 ,340 000 , 530 000,,440 000 ,370 000 , 550 000,,460 000 ,390 000 , 560 000,,480 000 ,410 000 , 570 000,,480 000 ,420 000 , 570 000,,490 000 ,430 000 , 560 000,,490 000 ,430 000 , 560 000,,480 000 ,430 000 , 540 000,,470 000 ,420 000 , 530 000,,470 000 ,410 000 , 520 000,,450 000 ,400 000 , 500 000,,440 000 ,390 000 , 490 000,,430 000 ,380 000 , 470 000,,420 000 ,370 000 , 460 000,,400 000 ,350 000 , 440 000,,380 000 ,330 000 , 430 000,,360 000 ,310 000 , 410 000,,340 000 ,290 000 , 380 000,
Democratic People's Republic of Korea,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Democratic Republic of the Congo,49 000 ,32 000 , 69 000,,62 000 ,42 000 , 86 000,,78 000 ,54 000 , 110 000,,97 000 ,69 000 , 130 000,,120 000 ,87 000 , 150 000,,140 000 ,110 000 , 180 000,,170 000 ,130 000 , 210 000,,190 000 ,150 000 , 230 000,,220 000 ,180 000 , 260 000,,240 000 ,200 000 , 290 000,,270 000 ,220 000 , 320 000,,300 000 ,240 000 , 350 000,,320 000 ,270 000 , 380 000,,350 000 ,290 000 , 400 000,,370 000 ,310 000 , 420 000,,390 000 ,330 000 , 440 000,,410 000 ,350 000 , 460 000,,420 000 ,370 000 , 470 000,,430 000 ,380 000 , 490 000,,450 000 ,390 000 , 500 000,,460 000 ,400 000 , 510 000,,460 000 ,410 000 , 520 000,,470 000 ,410 000 , 530 000,,480 000 ,420 000 , 540 000,,480 000 ,420 000 , 540 000,,490 000 ,420 000 , 550 000,,490 000 ,420 000 , 550 000,,490 000 ,420 000 , 550 000,,480 000 ,410 000 , 540 000,,460 000 ,390 000 , 520 000,,440 000 ,370 000 , 500 000,
Denmark,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication."
Djibouti,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <500,,<200 ,<100 , <1000,,<500 ,<100 , <1000,,<500 ,<100 , 1600,,<1000 ,<200 , 2300,,1100 ,<500 , 3300,,1600 ,<500 , 4600,,2300 ,<500 , 5900,,3000 ,<1000 , 7400,,3900 ,1000 , 8500,,4700 ,1500 , 9800,,5600 ,2000 , 11 000,,6500 ,2800 , 11 000,,7200 ,3500 , 12 000,,7800 ,4300 , 12 000,,8300 ,5000 , 12 000,,8600 ,5600 , 12 000,,8900 ,6300 , 12 000,,9100 ,6800 , 12 000,,9100 ,7000 , 11 000,,9000 ,7000 , 11 000,,8900 ,7000 , 11 000,,8600 ,6800 , 11 000,,8200 ,6500 , 10 000,,7800 ,5900 , 9800,,7300 ,5400 , 9300,,6800 ,5000 , 8700,
Dominican Republic,1100 ,<1000 , 8200,,1800 ,<1000 , 10 000,,2700 ,1500 , 12 000,,4000 ,2400 , 15 000,,5800 ,3400 , 17 000,,8100 ,4800 , 20 000,,11 000 ,6600 , 22 000,,14 000 ,8700 , 25 000,,18 000 ,11 000 , 28 000,,23 000 ,14 000 , 34 000,,27 000 ,18 000 , 39 000,,32 000 ,21 000 , 46 000,,37 000 ,25 000 , 52 000,,42 000 ,30 000 , 58 000,,46 000 ,33 000 , 63 000,,49 000 ,37 000 , 68 000,,52 000 ,40 000 , 71 000,,54 000 ,42 000 , 74 000,,56 000 ,43 000 , 77 000,,57 000 ,44 000 , 78 000,,57 000 ,44 000 , 78 000,,57 000 ,44 000 , 78 000,,56 000 ,43 000 , 78 000,,56 000 ,42 000 , 76 000,,55 000 ,41 000 , 76 000,,53 000 ,39 000 , 73 000,,52 000 ,38 000 , 72 000,,50 000 ,36 000 , 70 000,,48 000 ,34 000 , 68 000,,46 000 ,32 000 , 66 000,,44 000 ,30 000 , 63 000,
Ecuador,<500 ,<100 , 2200,,<500 ,<100 , 2500,,<1000 ,<100 , 2900,,<1000 ,<100 , 3600,,1100 ,<200 , 4300,,1500 ,<500 , 5200,,2000 ,<500 , 6200,,2600 ,<500 , 7200,,3300 ,<1000 , 8700,,4200 ,<1000 , 10 000,,5200 ,1300 , 11 000,,6300 ,1700 , 13 000,,7400 ,2400 , 14 000,,8600 ,3200 , 16 000,,9900 ,3900 , 17 000,,11 000 ,4900 , 19 000,,12 000 ,5900 , 21 000,,13 000 ,6900 , 21 000,,14 000 ,7500 , 22 000,,15 000 ,8600 , 23 000,,16 000 ,9300 , 25 000,,16 000 ,10 000 , 26 000,,17 000 ,10 000 , 26 000,,17 000 ,10 000 , 27 000,,18 000 ,10 000 , 27 000,,19 000 ,11 000 , 29 000,,19 000 ,11 000 , 30 000,,19 000 ,11 000 , 30 000,,18 000 ,10 000 , 30 000,,17 000 ,9000 , 29 000,,15 000 ,8200 , 28 000,
Egypt,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , 1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1300,,1200 ,<1000 , 1500,,1300 ,<1000 , 1800,,1600 ,1100 , 2000,,1900 ,1300 , 2400,,2200 ,1500 , 2800,,2500 ,1800 , 3200,,2900 ,2100 , 3600,,3200 ,2300 , 4000,,3500 ,2600 , 4400,,3700 ,2800 , 4600,,3900 ,2900 , 4800,
El Salvador,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , 1200,,1200 ,<1000 , 1500,,1500 ,1300 , 2000,,2000 ,1700 , 2500,,2500 ,2100 , 3000,,3000 ,2600 , 3600,,3600 ,3100 , 4200,,4200 ,3600 , 4900,,4700 ,4100 , 5400,,4900 ,4300 , 5800,,5100 ,4400 , 6000,,5100 ,4400 , 6100,,5100 ,4400 , 6200,,5000 ,4200 , 6200,,4900 ,4100 , 6100,,4700 ,3900 , 6000,,4600 ,3600 , 6100,,4600 ,3500 , 6400,,4700 ,3400 , 6800,,5000 ,3400 , 7300,,5300 ,3400 , 7800,,5600 ,3500 , 8400,,6100 ,3700 , 9000,,6300 ,3700 , 9300,
Equatorial Guinea,<200 ,<100 , <500,,<500 ,<100 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<1000 ,<500 , 1200,,<1000 ,<500 , 1600,,<1000 ,<500 , 1900,,1300 ,<1000 , 2400,,1600 ,<1000 , 2900,,2000 ,<1000 , 3600,,2500 ,1300 , 4300,,3100 ,1600 , 5100,,3800 ,2100 , 6100,,4500 ,2600 , 7100,,5400 ,3200 , 8300,,6300 ,4000 , 9500,,7300 ,4800 , 11 000,,8300 ,5600 , 12 000,,9400 ,6500 , 13 000,,11 000 ,7500 , 14 000,,12 000 ,8600 , 16 000,,13 000 ,9700 , 17 000,,15 000 ,11 000 , 19 000,,16 000 ,13 000 , 21 000,,18 000 ,14 000 , 22 000,,19 000 ,15 000 , 24 000,,21 000 ,16 000 , 25 000,,22 000 ,18 000 , 27 000,,24 000 ,19 000 , 28 000,,25 000 ,19 000 , 30 000,,26 000 ,20 000 , 32 000,
Eritrea,1200 ,<500 , 2700,,1500 ,<500 , 3500,,2000 ,<1000 , 4300,,2600 ,<1000 , 5400,,3200 ,1000 , 6600,,3900 ,1300 , 7800,,4700 ,1600 , 8900,,5500 ,2100 , 9800,,6500 ,2700 , 11 000,,7500 ,3500 , 12 000,,8600 ,4400 , 14 000,,9800 ,5400 , 15 000,,11 000 ,6500 , 16 000,,12 000 ,7500 , 17 000,,14 000 ,8800 , 18 000,,15 000 ,9800 , 19 000,,16 000 ,11 000 , 20 000,,16 000 ,12 000 , 21 000,,17 000 ,12 000 , 21 000,,17 000 ,12 000 , 22 000,,17 000 ,12 000 , 22 000,,16 000 ,12 000 , 22 000,,16 000 ,11 000 , 21 000,,16 000 ,11 000 , 21 000,,15 000 ,10 000 , 21 000,,14 000 ,9500 , 20 000,,14 000 ,8600 , 19 000,,13 000 ,7700 , 18 000,,12 000 ,6800 , 17 000,,11 000 ,6000 , 16 000,,10 000 ,5200 , 15 000,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication."
Eswatini,<100 ,<100 , <200,,<500 ,<200 , <500,,<500 ,<500 , <1000,,1000 ,<1000 , 1600,,2000 ,1500 , 3100,,3700 ,2700 , 5600,,6100 ,4600 , 9200,,9600 ,7200 , 14 000,,14 000 ,11 000 , 20 000,,19 000 ,15 000 , 27 000,,26 000 ,21 000 , 36 000,,33 000 ,27 000 , 44 000,,40 000 ,33 000 , 52 000,,47 000 ,39 000 , 60 000,,54 000 ,45 000 , 68 000,,60 000 ,52 000 , 75 000,,66 000 ,58 000 , 81 000,,71 000 ,62 000 , 85 000,,74 000 ,65 000 , 89 000,,77 000 ,68 000 , 91 000,,78 000 ,69 000 , 92 000,,79 000 ,69 000 , 93 000,,79 000 ,68 000 , 94 000,,78 000 ,67 000 , 93 000,,77 000 ,65 000 , 91 000,,74 000 ,62 000 , 87 000,,70 000 ,58 000 , 82 000,,66 000 ,55 000 , 78 000,,61 000 ,51 000 , 73 000,,57 000 ,48 000 , 68 000,,53 000 ,45 000 , 64 000,
Ethiopia,30 000 ,17 000 , 45 000,,43 000 ,25 000 , 65 000,,60 000 ,35 000 , 92 000,,83 000 ,49 000 , 130 000,,110 000 ,66 000 , 170 000,,150 000 ,86 000 , 230 000,,190 000 ,110 000 , 290 000,,230 000 ,140 000 , 360 000,,280 000 ,170 000 , 440 000,,340 000 ,200 000 , 510 000,,390 000 ,230 000 , 590 000,,440 000 ,260 000 , 670 000,,480 000 ,280 000 , 740 000,,530 000 ,310 000 , 810 000,,570 000 ,330 000 , 870 000,,600 000 ,350 000 , 920 000,,620 000 ,360 000 , 950 000,,640 000 ,370 000 , 980 000,,640 000 ,380 000 , 980 000,,630 000 ,370 000 , 970 000,,620 000 ,360 000 , 950 000,,590 000 ,350 000 , 900 000,,550 000 ,320 000 , 850 000,,510 000 ,300 000 , 790 000,,480 000 ,280 000 , 730 000,,440 000 ,260 000 , 680 000,,410 000 ,240 000 , 630 000,,380 000 ,220 000 , 590 000,,360 000 ,210 000 , 550 000,,340 000 ,200 000 , 520 000,,320 000 ,190 000 , 480 000,
