Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Democratic Republic of the Congo,45 000 ,39 000 , 52 000,,48 000 ,40 000 , 54 000,,49 000 ,42 000 , 56 000,,49 000 ,41 000 , 57 000,,47 000 ,40 000 , 54 000,,45 000 ,38 000 , 53 000,,44 000 ,36 000 , 52 000,,41 000 ,34 000 , 49 000,,38 000 ,31 000 , 45 000,,36 000 ,30 000 , 43 000,,34 000 ,28 000 , 40 000,,32 000 ,27 000 , 39 000,,31 000 ,26 000 , 37 000,,29 000 ,24 000 , 35 000,,28 000 ,23 000 , 34 000,,27 000 ,22 000 , 33 000,,26 000 ,21 000 , 31 000,,25 000 ,20 000 , 30 000,,25 000 ,20 000 , 30 000,,23 000 ,19 000 , 28 000,,22 000 ,18 000 , 27 000,,21 000 ,17 000 , 26 000,,21 000 ,16 000 , 25 000,,20 000 ,15 000 , 25 000,,19 000 ,15 000 , 24 000,,18 000 ,14 000 , 23 000,,17 000 ,13 000 , 23 000,,16 000 ,11 000 , 22 000,,14 000 ,9700 , 20 000,,12 000 ,8000 , 19 000,,10 000 ,6000 , 16 000,
Denmark,<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication."
Djibouti,<200 ,<100 , <500,,<500 ,<100 , <1000,,<500 ,<100 , 1200,,<1000 ,<200 , 1700,,<1000 ,<200 , 2500,,1400 ,<500 , 3300,,1800 ,<500 , 3600,,2200 ,<1000 , 3800,,2200 ,1000 , 3600,,1800 ,<1000 , 3400,,1400 ,<500 , 3500,,1000 ,<500 , 3300,,<1000 ,<500 , 3100,,<500 ,<500 , 1300,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,
Dominican Republic,6300 ,4500 , 9600,,7900 ,5800 , 12 000,,9500 ,7000 , 13 000,,11 000 ,8000 , 15 000,,11 000 ,8100 , 15 000,,11 000 ,8000 , 15 000,,10 000 ,7700 , 15 000,,10 000 ,7400 , 14 000,,9600 ,7000 , 13 000,,8800 ,6300 , 12 000,,7800 ,5700 , 11 000,,6800 ,5000 , 9800,,6000 ,4300 , 8700,,5300 ,3800 , 7800,,4600 ,3200 , 6900,,4200 ,2900 , 6500,,3800 ,2600 , 5900,,3400 ,2300 , 5100,,3400 ,2400 , 5000,,3200 ,2300 , 4500,,3200 ,2300 , 4300,,3100 ,2300 , 4200,,3100 ,2200 , 4200,,3100 ,2200 , 4300,,3100 ,2100 , 4200,,3200 ,2000 , 4300,,3200 ,1900 , 4300,,3200 ,1800 , 4400,,3200 ,1800 , 4400,,3100 ,1700 , 4400,,3100 ,1600 , 4400,
Ecuador,1000 ,<200 , 4100,,1200 ,<500 , 5400,,1400 ,<500 , 5000,,1500 ,<1000 , 4600,,1700 ,<1000 , 4100,,1800 ,1100 , 4400,,2000 ,1100 , 4800,,2100 ,1200 , 4500,,2200 ,1400 , 4200,,2200 ,1500 , 4000,,2300 ,1500 , 4000,,2400 ,1500 , 3900,,2500 ,1600 , 3900,,2600 ,1700 , 4200,,2600 ,1800 , 4400,,2500 ,1700 , 4400,,2100 ,1400 , 3800,,2200 ,1500 , 3900,,2100 ,1300 , 3600,,2200 ,1300 , 3600,,2200 ,1400 , 3700,,2200 ,1300 , 3600,,2200 ,1300 , 3500,,2200 ,1300 , 3500,,2200 ,1400 , 3400,,2200 ,1400 , 3500,,2100 ,1300 , 3600,,2100 ,1200 , 3600,,2000 ,1200 , 3600,,2000 ,1100 , 3700,,1800 ,1000 , 3800,
Egypt,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,1000 ,<1000 , 1100,,1200 ,1100 , 1300,,1400 ,1300 , 1500,,1600 ,1500 , 1700,,1800 ,1800 , 1900,,2100 ,2000 , 2200,,2300 ,2200 , 2500,,2500 ,2300 , 2700,,2700 ,2500 , 3000,,2900 ,2600 , 3300,
El Salvador,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1100 ,1000 , 1300,,1300 ,1200 , 1400,,1400 ,1300 , 1500,,1500 ,1400 , 1600,,1600 ,1400 , 1700,,1600 ,1500 , 1700,,1600 ,1500 , 1700,,1600 ,1500 , 1700,,1600 ,1500 , 1700,,1600 ,1500 , 1700,,1600 ,1500 , 1700,,1600 ,1400 , 1700,,1600 ,1400 , 1600,,1500 ,1400 , 1600,,1400 ,1300 , 1500,,1400 ,1300 , 1500,,1300 ,1200 , 1400,,1300 ,1200 , 1400,,1200 ,1100 , 1300,,1200 ,1000 , 1300,,1100 ,<1000 , 1200,,1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,
Equatorial Guinea,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Eritrea,2200 ,<1000 , 3400,,2500 ,1300 , 3600,,2500 ,1600 , 3400,,2500 ,1700 , 3400,,2300 ,1700 , 3100,,2100 ,1500 , 2800,,1800 ,1300 , 2400,,1600 ,1100 , 2100,,1400 ,<1000 , 1900,,1100 ,<1000 , 1500,,<1000 ,<1000 , 1300,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1100,,<1000 ,<500 , 1100,,<1000 ,<500 , 1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <500,,<500 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1200,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication."
Eswatini,2100 ,1600 , 2900,,4000 ,3100 , 5400,,6900 ,5400 , 8900,,10 000 ,8300 , 13 000,,13 000 ,11 000 , 16 000,,15 000 ,13 000 , 17 000,,16 000 ,14 000 , 17 000,,15 000 ,14 000 , 17 000,,15 000 ,13 000 , 16 000,,14 000 ,12 000 , 15 000,,13 000 ,12 000 , 14 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 13 000,,11 000 ,10 000 , 12 000,,11 000 ,10 000 , 12 000,,11 000 ,10 000 , 12 000,,11 000 ,10 000 , 12 000,,11 000 ,9900 , 12 000,,11 000 ,9800 , 12 000,,11 000 ,9700 , 12 000,,11 000 ,9700 , 12 000,,10 000 ,9200 , 12 000,,10 000 ,9200 , 12 000,,10 000 ,9100 , 12 000,,10 000 ,8900 , 11 000,,9000 ,7900 , 10 000,,7900 ,6900 , 9100,,6600 ,5700 , 7800,,5400 ,4500 , 6600,,4900 ,4000 , 6100,,4300 ,3600 , 5300,
Ethiopia,81 000 ,39 000 , 150 000,,91 000 ,44 000 , 170 000,,94 000 ,46 000 , 180 000,,91 000 ,44 000 , 170 000,,82 000 ,40 000 , 150 000,,71 000 ,34 000 , 130 000,,60 000 ,29 000 , 110 000,,52 000 ,25 000 , 98 000,,44 000 ,21 000 , 83 000,,41 000 ,20 000 , 76 000,,37 000 ,18 000 , 70 000,,32 000 ,16 000 , 61 000,,29 000 ,14 000 , 55 000,,27 000 ,13 000 , 50 000,,25 000 ,12 000 , 47 000,,24 000 ,12 000 , 45 000,,22 000 ,11 000 , 42 000,,21 000 ,10 000 , 39 000,,19 000 ,9100 , 35 000,,18 000 ,8600 , 34 000,,17 000 ,8100 , 31 000,,16 000 ,7500 , 29 000,,15 000 ,7100 , 27 000,,13 000 ,6300 , 24 000,,13 000 ,6100 , 24 000,,12 000 ,5700 , 22 000,,11 000 ,5300 , 21 000,,10 000 ,4800 , 19 000,,9500 ,4600 , 18 000,,9000 ,4300 , 17 000,,8500 ,4100 , 16 000,
Fiji,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,
Finland,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
France,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Gabon,1400 ,<1000 , 2600,,1800 ,<1000 , 3200,,2300 ,1300 , 4100,,2900 ,1600 , 4800,,3400 ,2100 , 5400,,4000 ,2400 , 6100,,4300 ,2800 , 6500,,4100 ,2900 , 5900,,4000 ,2900 , 5500,,3600 ,2500 , 5000,,3200 ,2400 , 4500,,2800 ,2100 , 3900,,2600 ,2000 , 3400,,2300 ,1700 , 3000,,2100 ,1600 , 2800,,2100 ,1600 , 2800,,1900 ,1400 , 2500,,1800 ,1300 , 2400,,1800 ,1300 , 2400,,1900 ,1400 , 2600,,1700 ,1200 , 2400,,1600 ,1100 , 2300,,1500 ,1000 , 2300,,1400 ,<1000 , 2200,,1300 ,<1000 , 2000,,1200 ,<1000 , 2000,,1000 ,<1000 , 1800,,<1000 ,<500 , 1500,,<1000 ,<500 , 1400,,<1000 ,<500 , 1400,,<1000 ,<500 , 1500,
Gambia,<500 ,<200 , <500,,<500 ,<200 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1300,,1200 ,<1000 , 1500,,1400 ,<1000 , 1800,,1500 ,1100 , 2000,,1700 ,1200 , 2200,,1700 ,1200 , 2100,,1700 ,1300 , 2100,,1700 ,1300 , 2100,,1600 ,1300 , 2000,,1600 ,1300 , 2000,,1600 ,1300 , 1900,,1600 ,1200 , 1900,,1600 ,1300 , 2000,,1600 ,1300 , 2100,,1600 ,1200 , 2000,,1600 ,1300 , 2100,,1600 ,1300 , 2000,,1600 ,1200 , 2000,,1600 ,1200 , 2100,,1600 ,1200 , 2100,,1600 ,1200 , 2200,,1600 ,1200 , 2300,,1600 ,1100 , 2400,,1600 ,1100 , 2500,,1600 ,1100 , 2600,,1600 ,<1000 , 2700,
Georgia,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<200 ,<100 , <200,,<200 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,
Germany,3200 ,2700 , 3600,"Children estimates were not available at the time of publication.",2700 ,2200 , 3100,"Children estimates were not available at the time of publication.",2200 ,1900 , 2600,"Children estimates were not available at the time of publication.",1900 ,1600 , 2200,"Children estimates were not available at the time of publication.",1900 ,1600 , 2100,"Children estimates were not available at the time of publication.",1900 ,1600 , 2200,"Children estimates were not available at the time of publication.",2000 ,1600 , 2200,"Children estimates were not available at the time of publication.",1900 ,1600 , 2200,"Children estimates were not available at the time of publication.",2000 ,1600 , 2200,"Children estimates were not available at the time of publication.",1900 ,1600 , 2200,"Children estimates were not available at the time of publication.",2000 ,1600 , 2200,"Children estimates were not available at the time of publication.",2100 ,1700 , 2400,"Children estimates were not available at the time of publication.",2400 ,2000 , 2800,"Children estimates were not available at the time of publication.",2700 ,2300 , 3100,"Children estimates were not available at the time of publication.",2800 ,2300 , 3200,"Children estimates were not available at the time of publication.",2800 ,2400 , 3300,"Children estimates were not available at the time of publication.",2900 ,2400 , 3300,"Children estimates were not available at the time of publication.",2800 ,2400 , 3200,"Children estimates were not available at the time of publication.",2700 ,2300 , 3100,"Children estimates were not available at the time of publication.",2600 ,2200 , 3000,"Children estimates were not available at the time of publication.",2400 ,2000 , 2800,"Children estimates were not available at the time of publication.",2200 ,1800 , 2500,"Children estimates were not available at the time of publication.",2400 ,2000 , 2700,"Children estimates were not available at the time of publication.",2400 ,2000 , 2700,"Children estimates were not available at the time of publication.",2400 ,2000 , 2700,"Children estimates were not available at the time of publication.",2400 ,2000 , 2700,"Children estimates were not available at the time of publication.",2400 ,2000 , 2700,"Children estimates were not available at the time of publication.",2200 ,1800 , 2500,"Children estimates were not available at the time of publication.",2200 ,1900 , 2500,"Children estimates were not available at the time of publication.",2300 ,1900 , 2600,"Children estimates were not available at the time of publication.",2200 ,1800 , 2500,"Children estimates were not available at the time of publication."
Ghana,21 000 ,13 000 , 28 000,,24 000 ,17 000 , 30 000,,26 000 ,21 000 , 33 000,,27 000 ,23 000 , 34 000,,26 000 ,22 000 , 33 000,,26 000 ,22 000 , 33 000,,24 000 ,21 000 , 30 000,,23 000 ,20 000 , 28 000,,22 000 ,19 000 , 26 000,,21 000 ,18 000 , 25 000,,19 000 ,17 000 , 23 000,,19 000 ,16 000 , 23 000,,19 000 ,16 000 , 23 000,,18 000 ,15 000 , 22 000,,18 000 ,15 000 , 22 000,,17 000 ,15 000 , 21 000,,17 000 ,15 000 , 21 000,,18 000 ,14 000 , 22 000,,18 000 ,15 000 , 22 000,,17 000 ,14 000 , 21 000,,17 000 ,14 000 , 21 000,,17 000 ,14 000 , 21 000,,17 000 ,13 000 , 21 000,,16 000 ,13 000 , 21 000,,17 000 ,13 000 , 21 000,,17 000 ,13 000 , 21 000,,17 000 ,13 000 , 21 000,,16 000 ,13 000 , 21 000,,16 000 ,13 000 , 21 000,,16 000 ,12 000 , 21 000,,14 000 ,10 000 , 19 000,
Greece,<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1300,"Children estimates were not available at the time of publication.",1000 ,<1000 , 1300,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1200,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1200,"Children estimates were not available at the time of publication."
Guatemala,1100 ,<500 , 2400,,1500 ,<1000 , 2800,,1800 ,<1000 , 2900,,2000 ,<1000 , 3200,,2300 ,1300 , 3300,,2500 ,1700 , 3400,,2500 ,1800 , 3300,,2600 ,2000 , 3300,,2600 ,2000 , 3300,,2600 ,2000 , 3300,,2800 ,2100 , 3600,,2700 ,2000 , 3500,,2600 ,1900 , 3400,,2500 ,1700 , 3400,,2100 ,1300 , 3200,,2000 ,1300 , 3200,,1900 ,1200 , 3100,,1700 ,1000 , 2900,,1600 ,<1000 , 2800,,1300 ,<1000 , 2400,,<1000 ,<1000 , 1700,,<1000 ,<500 , 1500,,<1000 ,<500 , 1200,,<1000 ,<500 , 1100,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,
Guinea,3700 ,3600 , 3800,,4400 ,4400 , 4600,,5100 ,5000 , 5300,,5700 ,5600 , 5900,,6200 ,6000 , 6400,,6600 ,6400 , 6800,,6800 ,6600 , 7100,,7100 ,6900 , 7500,,7100 ,6800 , 7500,,7000 ,6700 , 7400,,7000 ,6700 , 7500,,6700 ,6400 , 7200,,6400 ,6100 , 7000,,6200 ,5900 , 6700,,6200 ,5800 , 6700,,6000 ,5700 , 6600,,6100 ,5700 , 6600,,6100 ,5700 , 6700,,6100 ,5700 , 6700,,5800 ,5400 , 6400,,5700 ,5200 , 6400,,5400 ,5000 , 6100,,5300 ,4800 , 5900,,5100 ,4700 , 5700,,5100 ,4700 , 5800,,5000 ,4600 , 5700,,5000 ,4600 , 5600,,4900 ,4500 , 5500,,4800 ,4400 , 5300,,4500 ,4100 , 5000,,4100 ,3800 , 4600,
