Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Colombia,4600 ,<1000 , 13 000,,6200 ,1300 , 14 000,,7900 ,2000 , 16 000,,9800 ,2900 , 18 000,,12 000 ,4200 , 19 000,,13 000 ,5800 , 21 000,,15 000 ,7900 , 22 000,,17 000 ,10 000 , 23 000,,18 000 ,13 000 , 24 000,,19 000 ,14 000 , 25 000,,20 000 ,16 000 , 26 000,,20 000 ,16 000 , 26 000,,21 000 ,17 000 , 26 000,,22 000 ,17 000 , 27 000,,22 000 ,18 000 , 27 000,,22 000 ,18 000 , 27 000,,22 000 ,18 000 , 27 000,,23 000 ,19 000 , 28 000,,23 000 ,19 000 , 28 000,,24 000 ,19 000 , 28 000,,24 000 ,19 000 , 28 000,,24 000 ,20 000 , 29 000,,24 000 ,20 000 , 29 000,,25 000 ,21 000 , 30 000,,26 000 ,21 000 , 31 000,,26 000 ,21 000 , 31 000,,27 000 ,22 000 , 32 000,,28 000 ,22 000 , 33 000,,28 000 ,23 000 , 34 000,,29 000 ,23 000 , 35 000,,29 000 ,23 000 , 35 000,
Comoros,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,
Congo,28 000 ,23 000 , 37 000,,34 000 ,27 000 , 44 000,,38 000 ,31 000 , 49 000,,41 000 ,33 000 , 53 000,,43 000 ,36 000 , 55 000,,45 000 ,37 000 , 57 000,,47 000 ,39 000 , 59 000,,48 000 ,41 000 , 60 000,,49 000 ,41 000 , 60 000,,50 000 ,42 000 , 60 000,,50 000 ,42 000 , 59 000,,50 000 ,43 000 , 58 000,,50 000 ,43 000 , 57 000,,49 000 ,44 000 , 56 000,,50 000 ,44 000 , 56 000,,50 000 ,44 000 , 56 000,,50 000 ,44 000 , 57 000,,50 000 ,44 000 , 57 000,,51 000 ,44 000 , 58 000,,52 000 ,44 000 , 59 000,,53 000 ,45 000 , 60 000,,54 000 ,45 000 , 62 000,,55 000 ,45 000 , 64 000,,56 000 ,45 000 , 66 000,,58 000 ,46 000 , 69 000,,60 000 ,46 000 , 72 000,,62 000 ,46 000 , 76 000,,64 000 ,47 000 , 82 000,,67 000 ,48 000 , 91 000,,69 000 ,49 000 , 100 000,,72 000 ,50 000 , 110 000,
Costa Rica,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1100 ,1000 , 1200,,1200 ,1100 , 1300,,1300 ,1200 , 1400,,1400 ,1300 , 1500,,1500 ,1400 , 1600,,1700 ,1500 , 1800,,1800 ,1700 , 1900,,1900 ,1800 , 2100,,2100 ,1900 , 2200,,2200 ,2000 , 2400,,2300 ,2200 , 2500,,2500 ,2300 , 2700,,2600 ,2400 , 2800,,2800 ,2600 , 3000,,2900 ,2700 , 3200,,3100 ,2900 , 3300,,3300 ,3100 , 3500,,3500 ,3300 , 3800,,3800 ,3500 , 4000,,4000 ,3700 , 4300,,4400 ,4000 , 4700,,4800 ,4400 , 5100,,5200 ,4800 , 5600,,5700 ,5300 , 6200,,6300 ,5700 , 6800,
Croatia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication."
Cuba,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,1000 ,<1000 , 1200,,1300 ,1100 , 1400,,1600 ,1400 , 1800,,1900 ,1700 , 2200,,2400 ,2100 , 2700,,2900 ,2600 , 3200,,3500 ,3100 , 3800,,4100 ,3700 , 4500,,4800 ,4300 , 5200,,5400 ,4900 , 5900,,6100 ,5600 , 6600,,6800 ,6200 , 7300,,7500 ,6800 , 8100,,8100 ,7400 , 8700,,8800 ,8100 , 9400,,9500 ,8700 , 10 000,,10 000 ,9200 , 11 000,,11 000 ,9700 , 11 000,,11 000 ,10 000 , 12 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 13 000,,13 000 ,12 000 , 14 000,,13 000 ,12 000 , 14 000,
Cyprus,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Czechia,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Côte d'Ivoire,120 000 ,83 000 , 200 000,,160 000 ,110 000 , 230 000,,200 000 ,140 000 , 270 000,,240 000 ,170 000 , 310 000,,270 000 ,210 000 , 340 000,,300 000 ,250 000 , 370 000,,330 000 ,270 000 , 390 000,,340 000 ,300 000 , 400 000,,350 000 ,310 000 , 410 000,,360 000 ,320 000 , 410 000,,360 000 ,320 000 , 410 000,,350 000 ,310 000 , 400 000,,340 000 ,300 000 , 380 000,,330 000 ,290 000 , 370 000,,320 000 ,280 000 , 360 000,,300 000 ,270 000 , 340 000,,290 000 ,260 000 , 330 000,,280 000 ,250 000 , 320 000,,270 000 ,240 000 , 310 000,,270 000 ,240 000 , 310 000,,260 000 ,240 000 , 300 000,,260 000 ,230 000 , 290 000,,260 000 ,230 000 , 290 000,,250 000 ,230 000 , 290 000,,250 000 ,220 000 , 280 000,,250 000 ,220 000 , 280 000,,240 000 ,220 000 , 280 000,,240 000 ,220 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,
Democratic People's Republic of Korea,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Democratic Republic of the Congo,200 000 ,170 000 , 250 000,,230 000 ,190 000 , 280 000,,260 000 ,220 000 , 310 000,,290 000 ,240 000 , 330 000,,310 000 ,260 000 , 360 000,,330 000 ,280 000 , 380 000,,340 000 ,290 000 , 390 000,,350 000 ,300 000 , 400 000,,360 000 ,310 000 , 400 000,,360 000 ,310 000 , 400 000,,360 000 ,310 000 , 400 000,,360 000 ,310 000 , 400 000,,350 000 ,300 000 , 400 000,,350 000 ,300 000 , 400 000,,340 000 ,300 000 , 390 000,,340 000 ,290 000 , 380 000,,330 000 ,290 000 , 380 000,,330 000 ,280 000 , 370 000,,320 000 ,280 000 , 370 000,,320 000 ,270 000 , 360 000,,310 000 ,270 000 , 360 000,,310 000 ,270 000 , 350 000,,310 000 ,260 000 , 350 000,,300 000 ,260 000 , 350 000,,300 000 ,260 000 , 340 000,,300 000 ,260 000 , 350 000,,300 000 ,260 000 , 350 000,,300 000 ,260 000 , 350 000,,310 000 ,260 000 , 350 000,,310 000 ,260 000 , 350 000,,310 000 ,270 000 , 360 000,
Denmark,<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",1000 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1300,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1300,"Children estimates were not available at the time of publication.",1200 ,<1000 , 1400,"Children estimates were not available at the time of publication.",1200 ,1000 , 1400,"Children estimates were not available at the time of publication.",1300 ,1100 , 1500,"Children estimates were not available at the time of publication.",1300 ,1100 , 1500,"Children estimates were not available at the time of publication.",1400 ,1100 , 1600,"Children estimates were not available at the time of publication.",1400 ,1100 , 1600,"Children estimates were not available at the time of publication.",1400 ,1200 , 1700,"Children estimates were not available at the time of publication.",1500 ,1200 , 1700,"Children estimates were not available at the time of publication.",1500 ,1200 , 1800,"Children estimates were not available at the time of publication.",1500 ,1200 , 1800,"Children estimates were not available at the time of publication.",1600 ,1200 , 1800,"Children estimates were not available at the time of publication.",1600 ,1300 , 1800,"Children estimates were not available at the time of publication.",1600 ,1300 , 1900,"Children estimates were not available at the time of publication.",1600 ,1300 , 1900,"Children estimates were not available at the time of publication.",1600 ,1300 , 1900,"Children estimates were not available at the time of publication.",1700 ,1300 , 1900,"Children estimates were not available at the time of publication."
Djibouti,<200 ,<100 , <1000,,<500 ,<100 , <1000,,<500 ,<100 , 1600,,<1000 ,<200 , 2400,,1300 ,<500 , 3900,,2000 ,<500 , 5300,,3100 ,<1000 , 6500,,4300 ,1200 , 7700,,5500 ,1800 , 8600,,6400 ,2900 , 9200,,7000 ,4100 , 9400,,7300 ,5400 , 9400,,7400 ,5600 , 9300,,7300 ,5500 , 9100,,7100 ,5200 , 8800,,6800 ,5000 , 8600,,6400 ,4800 , 8300,,6100 ,4600 , 7900,,5800 ,4400 , 7500,,5500 ,4200 , 7200,,5300 ,3900 , 6900,,5000 ,3700 , 6600,,4700 ,3400 , 6300,,4500 ,3300 , 6000,,4300 ,3100 , 5700,,4100 ,3000 , 5400,,3900 ,2900 , 5200,,3800 ,2800 , 5000,,3700 ,2700 , 4900,,3600 ,2700 , 4700,,3500 ,2600 , 4600,
Dominican Republic,7900 ,4600 , 12 000,,11 000 ,7000 , 17 000,,15 000 ,10 000 , 23 000,,20 000 ,14 000 , 29 000,,24 000 ,17 000 , 34 000,,28 000 ,20 000 , 40 000,,32 000 ,24 000 , 44 000,,35 000 ,27 000 , 48 000,,38 000 ,29 000 , 52 000,,40 000 ,30 000 , 54 000,,41 000 ,31 000 , 56 000,,42 000 ,31 000 , 56 000,,41 000 ,31 000 , 57 000,,41 000 ,31 000 , 55 000,,40 000 ,30 000 , 55 000,,38 000 ,29 000 , 53 000,,37 000 ,28 000 , 51 000,,36 000 ,27 000 , 50 000,,36 000 ,27 000 , 49 000,,35 000 ,27 000 , 48 000,,35 000 ,26 000 , 46 000,,35 000 ,27 000 , 46 000,,35 000 ,27 000 , 45 000,,35 000 ,28 000 , 45 000,,35 000 ,28 000 , 45 000,,36 000 ,29 000 , 46 000,,36 000 ,29 000 , 46 000,,36 000 ,30 000 , 46 000,,37 000 ,30 000 , 46 000,,37 000 ,31 000 , 47 000,,38 000 ,31 000 , 47 000,
Ecuador,<1000 ,<100 , 1200,,<1000 ,<100 , 1700,,1100 ,<200 , 2200,,1400 ,<500 , 2800,,1800 ,<500 , 3400,,2200 ,<1000 , 4100,,2700 ,1100 , 4900,,3100 ,1500 , 5500,,3500 ,1900 , 6100,,4000 ,2400 , 6700,,4400 ,2700 , 7300,,4800 ,3100 , 7700,,5200 ,3500 , 8000,,5700 ,3800 , 8300,,6100 ,4200 , 8800,,6500 ,4600 , 9400,,6800 ,4800 , 9900,,7100 ,5000 , 11 000,,7400 ,5200 , 11 000,,7800 ,5500 , 12 000,,8200 ,5700 , 12 000,,8700 ,6000 , 13 000,,9100 ,6300 , 14 000,,9600 ,6700 , 14 000,,10 000 ,7000 , 15 000,,11 000 ,7300 , 16 000,,11 000 ,7700 , 17 000,,12 000 ,8000 , 18 000,,13 000 ,8400 , 19 000,,13 000 ,8700 , 20 000,,14 000 ,8900 , 20 000,
Egypt,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1200 ,<1000 , 1300,,1400 ,1200 , 1600,,1700 ,1400 , 1900,,2000 ,1800 , 2200,,2300 ,2100 , 2600,,2800 ,2500 , 3000,,3200 ,3000 , 3400,,3800 ,3500 , 4000,,4300 ,4100 , 4600,,5000 ,4600 , 5400,
El Salvador,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , 1100,,1200 ,<1000 , 1500,,1600 ,1400 , 2000,,2100 ,1800 , 2500,,2600 ,2300 , 3100,,3200 ,2800 , 3700,,3800 ,3400 , 4300,,4400 ,4000 , 4900,,5000 ,4500 , 5400,,5500 ,5000 , 6000,,6000 ,5500 , 6500,,6500 ,6000 , 7000,,7000 ,6400 , 7500,,7400 ,6900 , 8000,,7900 ,7300 , 8500,,8400 ,7800 , 9000,,8900 ,8200 , 9400,,9300 ,8600 , 9900,,9700 ,9000 , 10 000,,10 000 ,9300 , 11 000,,11 000 ,9700 , 11 000,,11 000 ,10 000 , 12 000,,11 000 ,10 000 , 12 000,,11 000 ,11 000 , 12 000,,12 000 ,11 000 , 12 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 12 000,,11 000 ,10 000 , 12 000,
Equatorial Guinea,<1000 ,<500 , 1700,,1100 ,<500 , 2100,,1400 ,<1000 , 2500,,1800 ,<1000 , 3100,,2200 ,1100 , 3700,,2600 ,1400 , 4400,,3200 ,1800 , 5100,,3700 ,2300 , 5900,,4300 ,2800 , 6700,,5000 ,3300 , 7400,,5700 ,3900 , 8200,,6500 ,4500 , 9000,,7200 ,5200 , 9800,,8000 ,6000 , 11 000,,8900 ,6900 , 11 000,,9900 ,7800 , 13 000,,11 000 ,8900 , 14 000,,12 000 ,9900 , 15 000,,13 000 ,11 000 , 17 000,,15 000 ,12 000 , 18 000,,16 000 ,14 000 , 20 000,,18 000 ,15 000 , 22 000,,19 000 ,16 000 , 23 000,,21 000 ,18 000 , 26 000,,23 000 ,19 000 , 28 000,,25 000 ,21 000 , 31 000,,27 000 ,22 000 , 34 000,,29 000 ,24 000 , 37 000,,31 000 ,25 000 , 40 000,,33 000 ,26 000 , 44 000,,35 000 ,27 000 , 48 000,
Eritrea,5100 ,1900 , 9400,,6200 ,2500 , 11 000,,7000 ,3100 , 11 000,,7800 ,3900 , 12 000,,8300 ,4700 , 12 000,,8700 ,5400 , 12 000,,9000 ,6000 , 12 000,,9200 ,6500 , 12 000,,9400 ,7000 , 12 000,,9700 ,7100 , 13 000,,10 000 ,7400 , 13 000,,10 000 ,7800 , 13 000,,11 000 ,8100 , 14 000,,11 000 ,8300 , 14 000,,11 000 ,8300 , 14 000,,11 000 ,8100 , 14 000,,10 000 ,7900 , 13 000,,9900 ,7700 , 13 000,,9500 ,7400 , 12 000,,9200 ,7100 , 12 000,,8800 ,6900 , 11 000,,8500 ,6700 , 11 000,,8300 ,6500 , 11 000,,8000 ,6200 , 10 000,,7800 ,6000 , 10 000,,7600 ,5900 , 10 000,,7500 ,5700 , 9800,,7300 ,5600 , 9600,,7200 ,5500 , 9500,,7100 ,5500 , 9300,,7100 ,5400 , 9300,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",1200 ,1100 , 1400,"Children estimates were not available at the time of publication.",1400 ,1300 , 1600,"Children estimates were not available at the time of publication.",1600 ,1400 , 1900,"Children estimates were not available at the time of publication.",1800 ,1500 , 2000,"Children estimates were not available at the time of publication.",1900 ,1700 , 2100,"Children estimates were not available at the time of publication.",2000 ,1800 , 2200,"Children estimates were not available at the time of publication.",2100 ,1800 , 2400,"Children estimates were not available at the time of publication.",2200 ,1900 , 2400,"Children estimates were not available at the time of publication.",2200 ,2000 , 2500,"Children estimates were not available at the time of publication.",2300 ,2000 , 2600,"Children estimates were not available at the time of publication.",2400 ,2100 , 2700,"Children estimates were not available at the time of publication.",2400 ,2200 , 2800,"Children estimates were not available at the time of publication.",2500 ,2200 , 2800,"Children estimates were not available at the time of publication.",2600 ,2300 , 2900,"Children estimates were not available at the time of publication.",2600 ,2300 , 2900,"Children estimates were not available at the time of publication.",2700 ,2400 , 3000,"Children estimates were not available at the time of publication.",2700 ,2400 , 3000,"Children estimates were not available at the time of publication.",2800 ,2500 , 3100,"Children estimates were not available at the time of publication."
Eswatini,2000 ,1500 , 2600,,4300 ,3200 , 5600,,8300 ,6400 , 11 000,,14 000 ,11 000 , 18 000,,22 000 ,18 000 , 27 000,,31 000 ,26 000 , 37 000,,40 000 ,34 000 , 46 000,,48 000 ,42 000 , 54 000,,56 000 ,49 000 , 62 000,,62 000 ,56 000 , 68 000,,67 000 ,61 000 , 73 000,,72 000 ,66 000 , 78 000,,75 000 ,70 000 , 81 000,,79 000 ,73 000 , 85 000,,82 000 ,77 000 , 87 000,,85 000 ,79 000 , 90 000,,88 000 ,82 000 , 93 000,,91 000 ,86 000 , 96 000,,94 000 ,89 000 , 99 000,,97 000 ,92 000 , 100 000,,100 000 ,95 000 , 110 000,,100 000 ,98 000 , 110 000,,110 000 ,100 000 , 110 000,,110 000 ,100 000 , 120 000,,110 000 ,110 000 , 120 000,,110 000 ,110 000 , 120 000,,120 000 ,110 000 , 120 000,,120 000 ,110 000 , 130 000,,120 000 ,110 000 , 130 000,,120 000 ,110 000 , 130 000,,120 000 ,110 000 , 130 000,
Ethiopia,180 000 ,150 000 , 220 000,,230 000 ,190 000 , 280 000,,280 000 ,230 000 , 350 000,,330 000 ,270 000 , 400 000,,370 000 ,300 000 , 450 000,,400 000 ,330 000 , 490 000,,420 000 ,340 000 , 510 000,,430 000 ,350 000 , 520 000,,440 000 ,350 000 , 530 000,,430 000 ,350 000 , 530 000,,430 000 ,350 000 , 520 000,,420 000 ,340 000 , 510 000,,410 000 ,330 000 , 490 000,,390 000 ,320 000 , 480 000,,380 000 ,310 000 , 460 000,,360 000 ,290 000 , 440 000,,350 000 ,280 000 , 430 000,,340 000 ,280 000 , 420 000,,340 000 ,280 000 , 410 000,,340 000 ,280 000 , 410 000,,340 000 ,280 000 , 410 000,,340 000 ,280 000 , 420 000,,350 000 ,280 000 , 420 000,,350 000 ,290 000 , 430 000,,360 000 ,290 000 , 430 000,,360 000 ,290 000 , 430 000,,360 000 ,290 000 , 440 000,,360 000 ,290 000 , 440 000,,360 000 ,290 000 , 440 000,,360 000 ,290 000 , 440 000,,360 000 ,290 000 , 440 000,
