Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Côte d'Ivoire,120 000 ,82 000 , 190 000,,150 000 ,110 000 , 230 000,,180 000 ,130 000 , 260 000,,210 000 ,160 000 , 290 000,,240 000 ,180 000 , 310 000,,260 000 ,210 000 , 330 000,,280 000 ,230 000 , 340 000,,290 000 ,240 000 , 340 000,,290 000 ,250 000 , 340 000,,290 000 ,250 000 , 340 000,,280 000 ,250 000 , 330 000,,270 000 ,240 000 , 320 000,,260 000 ,230 000 , 310 000,,250 000 ,220 000 , 290 000,,230 000 ,210 000 , 270 000,,220 000 ,190 000 , 260 000,,210 000 ,180 000 , 250 000,,200 000 ,180 000 , 240 000,,190 000 ,170 000 , 220 000,,180 000 ,160 000 , 220 000,,170 000 ,150 000 , 210 000,,170 000 ,150 000 , 200 000,,160 000 ,140 000 , 190 000,,160 000 ,140 000 , 190 000,,150 000 ,130 000 , 180 000,,150 000 ,130 000 , 170 000,,140 000 ,120 000 , 170 000,,140 000 ,120 000 , 160 000,,130 000 ,120 000 , 150 000,,130 000 ,110 000 , 150 000,,120 000 ,110 000 , 140 000,
Democratic People's Republic of Korea,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Democratic Republic of the Congo,78 000 ,62 000 , 98 000,,88 000 ,71 000 , 110 000,,98 000 ,82 000 , 120 000,,110 000 ,90 000 , 130 000,,120 000 ,97 000 , 140 000,,120 000 ,100 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 160 000,,130 000 ,110 000 , 160 000,,130 000 ,110 000 , 160 000,,130 000 ,110 000 , 160 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,120 000 ,110 000 , 150 000,,120 000 ,110 000 , 140 000,,120 000 ,100 000 , 140 000,,120 000 ,100 000 , 140 000,,120 000 ,100 000 , 140 000,,120 000 ,110 000 , 140 000,,120 000 ,110 000 , 140 000,,120 000 ,110 000 , 140 000,
Denmark,<1000 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1200 ,<1000 , 1500,"Children estimates were not available at the time of publication.",1400 ,1200 , 1800,"Children estimates were not available at the time of publication.",1600 ,1300 , 2000,"Children estimates were not available at the time of publication.",1800 ,1500 , 2200,"Children estimates were not available at the time of publication.",1900 ,1600 , 2300,"Children estimates were not available at the time of publication.",2000 ,1700 , 2400,"Children estimates were not available at the time of publication.",2200 ,1800 , 2600,"Children estimates were not available at the time of publication.",2300 ,1900 , 2800,"Children estimates were not available at the time of publication.",2500 ,2100 , 3000,"Children estimates were not available at the time of publication.",2600 ,2200 , 3100,"Children estimates were not available at the time of publication.",2800 ,2300 , 3300,"Children estimates were not available at the time of publication.",2900 ,2400 , 3500,"Children estimates were not available at the time of publication.",3100 ,2500 , 3700,"Children estimates were not available at the time of publication.",3200 ,2600 , 3800,"Children estimates were not available at the time of publication.",3300 ,2700 , 4000,"Children estimates were not available at the time of publication.",3500 ,2700 , 4200,"Children estimates were not available at the time of publication.",3600 ,2800 , 4400,"Children estimates were not available at the time of publication.",3700 ,2900 , 4500,"Children estimates were not available at the time of publication.",3900 ,3000 , 4700,"Children estimates were not available at the time of publication.",4000 ,3200 , 4900,"Children estimates were not available at the time of publication.",4200 ,3300 , 5100,"Children estimates were not available at the time of publication.",4300 ,3400 , 5200,"Children estimates were not available at the time of publication.",4400 ,3400 , 5400,"Children estimates were not available at the time of publication.",4600 ,3600 , 5500,"Children estimates were not available at the time of publication.",4700 ,3700 , 5700,"Children estimates were not available at the time of publication.",4800 ,3800 , 5700,"Children estimates were not available at the time of publication.",4800 ,3800 , 5900,"Children estimates were not available at the time of publication.",4900 ,3900 , 5900,"Children estimates were not available at the time of publication.",5000 ,3900 , 6100,"Children estimates were not available at the time of publication.",5000 ,3900 , 6200,"Children estimates were not available at the time of publication."
Djibouti,<200 ,<100 , <1000,,<500 ,<100 , 1000,,<500 ,<100 , 1600,,<1000 ,<200 , 2300,,1100 ,<500 , 3500,,1800 ,<500 , 4700,,2600 ,<1000 , 5900,,3500 ,<1000 , 6800,,4500 ,1400 , 7300,,5200 ,2200 , 7700,,5700 ,3300 , 7700,,5900 ,4300 , 7800,,6000 ,4400 , 7700,,5900 ,4300 , 7400,,5700 ,4100 , 7300,,5400 ,4000 , 7100,,5100 ,3700 , 6800,,4900 ,3600 , 6400,,4600 ,3400 , 6100,,4400 ,3200 , 5800,,4200 ,3000 , 5500,,3900 ,2800 , 5200,,3700 ,2700 , 5000,,3500 ,2500 , 4800,,3400 ,2400 , 4500,,3200 ,2300 , 4300,,3100 ,2300 , 4200,,3000 ,2200 , 4000,,2900 ,2100 , 3900,,2800 ,2100 , 3700,,2700 ,2000 , 3600,
Dominican Republic,11 000 ,6500 , 18 000,,15 000 ,9200 , 24 000,,20 000 ,13 000 , 31 000,,26 000 ,17 000 , 38 000,,31 000 ,21 000 , 45 000,,35 000 ,25 000 , 51 000,,39 000 ,28 000 , 56 000,,43 000 ,31 000 , 60 000,,45 000 ,34 000 , 64 000,,47 000 ,35 000 , 67 000,,48 000 ,35 000 , 68 000,,49 000 ,36 000 , 68 000,,48 000 ,35 000 , 67 000,,47 000 ,34 000 , 65 000,,46 000 ,34 000 , 64 000,,44 000 ,32 000 , 61 000,,42 000 ,31 000 , 59 000,,41 000 ,30 000 , 57 000,,39 000 ,29 000 , 55 000,,38 000 ,29 000 , 53 000,,37 000 ,28 000 , 51 000,,37 000 ,28 000 , 50 000,,36 000 ,28 000 , 48 000,,35 000 ,28 000 , 46 000,,35 000 ,28 000 , 45 000,,35 000 ,28 000 , 44 000,,35 000 ,28 000 , 44 000,,35 000 ,29 000 , 44 000,,35 000 ,29 000 , 44 000,,36 000 ,29 000 , 44 000,,36 000 ,29 000 , 45 000,
Ecuador,2400 ,<200 , 5500,,3300 ,<500 , 7100,,4300 ,<1000 , 8600,,5400 ,<1000 , 10 000,,6500 ,1400 , 12 000,,7700 ,2300 , 14 000,,8900 ,3400 , 16 000,,10 000 ,4600 , 18 000,,11 000 ,6000 , 20 000,,12 000 ,7000 , 21 000,,13 000 ,8200 , 22 000,,14 000 ,9200 , 23 000,,15 000 ,11 000 , 23 000,,16 000 ,11 000 , 24 000,,17 000 ,12 000 , 25 000,,18 000 ,13 000 , 26 000,,19 000 ,13 000 , 27 000,,19 000 ,14 000 , 29 000,,20 000 ,14 000 , 30 000,,21 000 ,15 000 , 32 000,,22 000 ,15 000 , 33 000,,23 000 ,16 000 , 35 000,,23 000 ,17 000 , 36 000,,24 000 ,17 000 , 37 000,,25 000 ,18 000 , 37 000,,26 000 ,18 000 , 38 000,,26 000 ,18 000 , 39 000,,28 000 ,19 000 , 40 000,,29 000 ,20 000 , 42 000,,30 000 ,20 000 , 43 000,,31 000 ,21 000 , 45 000,
Egypt,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1300,,1200 ,<1000 , 1600,,1400 ,<1000 , 1800,,1600 ,1200 , 2100,,1900 ,1400 , 2500,,2200 ,1700 , 2900,,2700 ,2000 , 3400,,3100 ,2400 , 3900,,3700 ,2900 , 4500,,4300 ,3500 , 5200,,5100 ,4100 , 6100,,5900 ,4900 , 7000,,6900 ,5800 , 8000,,8000 ,6900 , 9100,,9300 ,8000 , 10 000,,11 000 ,9300 , 12 000,,12 000 ,11 000 , 14 000,,14 000 ,12 000 , 15 000,,16 000 ,14 000 , 18 000,,18 000 ,16 000 , 20 000,
El Salvador,<500 ,<500 , <1000,,<1000 ,<1000 , 1000,,1000 ,<1000 , 1400,,1500 ,1200 , 1900,,1900 ,1600 , 2400,,2500 ,2000 , 3000,,3000 ,2500 , 3600,,3600 ,3100 , 4300,,4200 ,3600 , 4900,,4800 ,4100 , 5500,,5300 ,4600 , 6100,,5800 ,5000 , 6700,,6200 ,5400 , 7200,,6700 ,5800 , 7600,,7200 ,6300 , 8200,,7700 ,6800 , 8700,,8300 ,7300 , 9200,,8900 ,7800 , 9900,,9400 ,8200 , 10 000,,9900 ,8700 , 11 000,,10 000 ,9100 , 11 000,,11 000 ,9500 , 12 000,,11 000 ,9900 , 13 000,,12 000 ,10 000 , 13 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 13 000,,12 000 ,11 000 , 14 000,,13 000 ,11 000 , 14 000,,13 000 ,11 000 , 14 000,,13 000 ,11 000 , 14 000,,13 000 ,11 000 , 14 000,
Equatorial Guinea,<1000 ,<500 , 1500,,<1000 ,<500 , 1800,,1200 ,<1000 , 2200,,1500 ,<1000 , 2600,,1800 ,<1000 , 3100,,2200 ,1200 , 3700,,2600 ,1500 , 4300,,3100 ,1900 , 5000,,3700 ,2300 , 5700,,4300 ,2800 , 6400,,4900 ,3300 , 7100,,5600 ,3900 , 7900,,6400 ,4500 , 8600,,7200 ,5300 , 9500,,8100 ,6200 , 11 000,,9100 ,7100 , 12 000,,10 000 ,8100 , 13 000,,11 000 ,9100 , 14 000,,13 000 ,10 000 , 16 000,,14 000 ,11 000 , 18 000,,16 000 ,13 000 , 19 000,,18 000 ,15 000 , 22 000,,19 000 ,16 000 , 24 000,,21 000 ,17 000 , 26 000,,22 000 ,19 000 , 28 000,,24 000 ,20 000 , 30 000,,25 000 ,21 000 , 32 000,,26 000 ,21 000 , 35 000,,27 000 ,22 000 , 37 000,,28 000 ,22 000 , 39 000,,29 000 ,22 000 , 41 000,
Eritrea,4100 ,1500 , 7700,,4800 ,1900 , 8400,,5400 ,2400 , 9000,,5900 ,2900 , 9300,,6300 ,3500 , 9700,,6500 ,3800 , 9600,,6600 ,4200 , 9500,,6700 ,4600 , 9400,,6800 ,4800 , 9300,,6900 ,4900 , 9300,,7100 ,5100 , 9400,,7300 ,5300 , 9500,,7400 ,5400 , 9600,,7500 ,5500 , 9700,,7400 ,5400 , 9400,,7100 ,5300 , 9200,,6800 ,5100 , 8900,,6600 ,4900 , 8600,,6400 ,4900 , 8400,,6200 ,4800 , 8200,,6000 ,4700 , 7900,,5800 ,4600 , 7600,,5700 ,4500 , 7400,,5500 ,4300 , 7200,,5400 ,4200 , 7000,,5300 ,4100 , 6700,,5100 ,3900 , 6600,,5000 ,3800 , 6500,,4900 ,3800 , 6300,,4800 ,3700 , 6100,,4700 ,3600 , 6000,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1500 ,1200 , 1900,"Children estimates were not available at the time of publication.",2000 ,1600 , 2400,"Children estimates were not available at the time of publication.",2300 ,1900 , 2800,"Children estimates were not available at the time of publication.",2600 ,2100 , 3100,"Children estimates were not available at the time of publication.",2800 ,2300 , 3300,"Children estimates were not available at the time of publication.",3000 ,2400 , 3500,"Children estimates were not available at the time of publication.",3200 ,2600 , 3700,"Children estimates were not available at the time of publication.",3300 ,2700 , 3800,"Children estimates were not available at the time of publication.",3400 ,2800 , 4000,"Children estimates were not available at the time of publication.",3600 ,2900 , 4100,"Children estimates were not available at the time of publication.",3700 ,3100 , 4300,"Children estimates were not available at the time of publication.",3800 ,3200 , 4400,"Children estimates were not available at the time of publication.",3900 ,3200 , 4500,"Children estimates were not available at the time of publication.",3900 ,3300 , 4600,"Children estimates were not available at the time of publication.",4000 ,3400 , 4600,"Children estimates were not available at the time of publication.",4100 ,3500 , 4800,"Children estimates were not available at the time of publication.",4200 ,3600 , 4900,"Children estimates were not available at the time of publication.",4200 ,3600 , 5000,"Children estimates were not available at the time of publication.",4300 ,3700 , 5000,"Children estimates were not available at the time of publication."
Eswatini,2000 ,1500 , 2700,,3900 ,2900 , 5300,,7000 ,5200 , 9200,,11 000 ,8600 , 15 000,,17 000 ,13 000 , 21 000,,22 000 ,18 000 , 28 000,,28 000 ,23 000 , 34 000,,33 000 ,28 000 , 39 000,,37 000 ,32 000 , 43 000,,41 000 ,36 000 , 47 000,,43 000 ,38 000 , 50 000,,46 000 ,41 000 , 52 000,,47 000 ,42 000 , 53 000,,48 000 ,44 000 , 55 000,,49 000 ,45 000 , 57 000,,51 000 ,46 000 , 57 000,,52 000 ,47 000 , 58 000,,53 000 ,48 000 , 60 000,,54 000 ,50 000 , 61 000,,56 000 ,52 000 , 63 000,,58 000 ,54 000 , 65 000,,61 000 ,56 000 , 67 000,,63 000 ,58 000 , 69 000,,65 000 ,60 000 , 71 000,,67 000 ,61 000 , 73 000,,68 000 ,63 000 , 75 000,,70 000 ,64 000 , 76 000,,71 000 ,65 000 , 77 000,,71 000 ,65 000 , 78 000,,72 000 ,66 000 , 79 000,,72 000 ,66 000 , 79 000,
Ethiopia,130 000 ,110 000 , 160 000,,170 000 ,140 000 , 200 000,,200 000 ,160 000 , 250 000,,230 000 ,190 000 , 280 000,,250 000 ,210 000 , 310 000,,270 000 ,220 000 , 330 000,,280 000 ,230 000 , 340 000,,280 000 ,230 000 , 350 000,,280 000 ,230 000 , 350 000,,280 000 ,230 000 , 340 000,,270 000 ,220 000 , 330 000,,260 000 ,210 000 , 320 000,,250 000 ,200 000 , 310 000,,240 000 ,200 000 , 290 000,,230 000 ,190 000 , 280 000,,220 000 ,180 000 , 270 000,,210 000 ,170 000 , 260 000,,210 000 ,170 000 , 250 000,,210 000 ,170 000 , 250 000,,210 000 ,170 000 , 250 000,,210 000 ,170 000 , 250 000,,210 000 ,170 000 , 260 000,,210 000 ,170 000 , 260 000,,220 000 ,170 000 , 260 000,,220 000 ,180 000 , 270 000,,220 000 ,180 000 , 270 000,,220 000 ,180 000 , 270 000,,220 000 ,180 000 , 270 000,,220 000 ,180 000 , 270 000,,220 000 ,180 000 , 270 000,,220 000 ,180 000 , 260 000,
Fiji,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <500,,<100 ,<100 , <500,,<100 ,<100 , <500,,<100 ,<100 , <500,,<100 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <1000,,<200 ,<200 , <1000,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , 1000,,<1000 ,<500 , 1200,,<1000 ,<500 , 1300,
Finland,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
France,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Gabon,1600 ,<1000 , 2800,,2200 ,1100 , 3900,,2800 ,1400 , 5100,,3600 ,1900 , 6100,,4600 ,2500 , 7700,,5700 ,3300 , 9200,,6800 ,4100 , 11 000,,7900 ,4800 , 12 000,,8800 ,5500 , 13 000,,9600 ,6200 , 14 000,,10 000 ,6800 , 15 000,,10 000 ,7200 , 15 000,,11 000 ,7600 , 15 000,,11 000 ,7900 , 15 000,,11 000 ,8200 , 15 000,,11 000 ,8500 , 15 000,,11 000 ,8900 , 15 000,,12 000 ,9300 , 15 000,,12 000 ,9700 , 16 000,,13 000 ,10 000 , 16 000,,13 000 ,11 000 , 16 000,,13 000 ,11 000 , 16 000,,14 000 ,11 000 , 16 000,,14 000 ,12 000 , 16 000,,14 000 ,12 000 , 16 000,,14 000 ,12 000 , 16 000,,14 000 ,12 000 , 16 000,,14 000 ,11 000 , 16 000,,13 000 ,11 000 , 16 000,,13 000 ,11 000 , 16 000,,13 000 ,11 000 , 16 000,
Gambia,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<1000 ,<500 , 1200,,<1000 ,<1000 , 1500,,1200 ,<1000 , 2000,,1600 ,1100 , 2500,,2100 ,1500 , 3000,,2600 ,1900 , 3500,,3200 ,2300 , 4200,,3800 ,2700 , 5000,,4300 ,3200 , 5500,,4800 ,3600 , 6200,,5300 ,4000 , 6800,,5700 ,4400 , 7300,,6100 ,4700 , 7700,,6400 ,4900 , 8000,,6700 ,5200 , 8300,,6900 ,5300 , 8600,,7200 ,5600 , 8900,,7400 ,5800 , 9200,,7600 ,6000 , 9500,,7900 ,6200 , 9800,,8100 ,6500 , 10 000,,8300 ,6600 , 10 000,,8500 ,6800 , 11 000,,8700 ,6900 , 11 000,,8900 ,7100 , 11 000,,9100 ,7200 , 11 000,,9200 ,7300 , 12 000,,9400 ,7300 , 12 000,,9500 ,7500 , 13 000,
Georgia,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<200 ,<100 , <200,,<500 ,<200 , <500,,<500 ,<500 , <500,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1200 ,1000 , 1400,,1500 ,1300 , 1700,,1800 ,1600 , 2000,,2100 ,1900 , 2300,,2400 ,2200 , 2700,,2800 ,2600 , 3000,,3100 ,2900 , 3400,,3500 ,3200 , 3800,,3900 ,3600 , 4200,,4200 ,3900 , 4600,,4600 ,4200 , 5000,,4900 ,4500 , 5400,,5300 ,4800 , 5900,,5600 ,4900 , 6300,
Germany,32 000 ,25 000 , 39 000,"Children estimates were not available at the time of publication.",33 000 ,26 000 , 40 000,"Children estimates were not available at the time of publication.",33 000 ,26 000 , 41 000,"Children estimates were not available at the time of publication.",33 000 ,26 000 , 40 000,"Children estimates were not available at the time of publication.",33 000 ,26 000 , 39 000,"Children estimates were not available at the time of publication.",32 000 ,26 000 , 39 000,"Children estimates were not available at the time of publication.",34 000 ,26 000 , 40 000,"Children estimates were not available at the time of publication.",35 000 ,28 000 , 42 000,"Children estimates were not available at the time of publication.",36 000 ,29 000 , 43 000,"Children estimates were not available at the time of publication.",37 000 ,29 000 , 45 000,"Children estimates were not available at the time of publication.",38 000 ,30 000 , 46 000,"Children estimates were not available at the time of publication.",39 000 ,31 000 , 47 000,"Children estimates were not available at the time of publication.",41 000 ,32 000 , 49 000,"Children estimates were not available at the time of publication.",43 000 ,33 000 , 51 000,"Children estimates were not available at the time of publication.",45 000 ,35 000 , 53 000,"Children estimates were not available at the time of publication.",47 000 ,36 000 , 56 000,"Children estimates were not available at the time of publication.",49 000 ,38 000 , 58 000,"Children estimates were not available at the time of publication.",51 000 ,39 000 , 61 000,"Children estimates were not available at the time of publication.",53 000 ,41 000 , 63 000,"Children estimates were not available at the time of publication.",55 000 ,42 000 , 66 000,"Children estimates were not available at the time of publication.",56 000 ,44 000 , 67 000,"Children estimates were not available at the time of publication.",58 000 ,45 000 , 69 000,"Children estimates were not available at the time of publication.",60 000 ,46 000 , 72 000,"Children estimates were not available at the time of publication.",62 000 ,48 000 , 74 000,"Children estimates were not available at the time of publication.",64 000 ,49 000 , 76 000,"Children estimates were not available at the time of publication.",66 000 ,51 000 , 79 000,"Children estimates were not available at the time of publication.",68 000 ,52 000 , 81 000,"Children estimates were not available at the time of publication.",70 000 ,53 000 , 83 000,"Children estimates were not available at the time of publication.",71 000 ,54 000 , 85 000,"Children estimates were not available at the time of publication.",73 000 ,56 000 , 88 000,"Children estimates were not available at the time of publication.",75 000 ,57 000 , 90 000,"Children estimates were not available at the time of publication."
Ghana,33 000 ,18 000 , 52 000,,41 000 ,23 000 , 58 000,,49 000 ,30 000 , 67 000,,57 000 ,38 000 , 74 000,,64 000 ,47 000 , 81 000,,70 000 ,54 000 , 86 000,,75 000 ,61 000 , 91 000,,79 000 ,66 000 , 94 000,,82 000 ,70 000 , 98 000,,85 000 ,73 000 , 100 000,,86 000 ,75 000 , 100 000,,87 000 ,76 000 , 100 000,,88 000 ,77 000 , 100 000,,88 000 ,77 000 , 100 000,,88 000 ,78 000 , 100 000,,88 000 ,78 000 , 100 000,,89 000 ,78 000 , 100 000,,90 000 ,79 000 , 110 000,,91 000 ,80 000 , 110 000,,92 000 ,81 000 , 110 000,,94 000 ,82 000 , 110 000,,96 000 ,84 000 , 110 000,,98 000 ,86 000 , 110 000,,100 000 ,87 000 , 120 000,,100 000 ,88 000 , 120 000,,100 000 ,90 000 , 120 000,,100 000 ,90 000 , 120 000,,100 000 ,90 000 , 120 000,,100 000 ,90 000 , 120 000,,100 000 ,89 000 , 120 000,,100 000 ,89 000 , 120 000,
