Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Côte d'Ivoire,65 000 ,45 000 , 89 000,,74 000 ,54 000 , 95 000,,79 000 ,62 000 , 98 000,,82 000 ,68 000 , 100 000,,81 000 ,67 000 , 100 000,,77 000 ,64 000 , 100 000,,68 000 ,56 000 , 94 000,,63 000 ,53 000 , 88 000,,55 000 ,45 000 , 72 000,,48 000 ,41 000 , 65 000,,44 000 ,37 000 , 60 000,,39 000 ,33 000 , 53 000,,35 000 ,29 000 , 46 000,,31 000 ,26 000 , 41 000,,29 000 ,24 000 , 38 000,,26 000 ,21 000 , 36 000,,24 000 ,19 000 , 32 000,,23 000 ,18 000 , 31 000,,21 000 ,16 000 , 29 000,,19 000 ,15 000 , 28 000,,17 000 ,13 000 , 24 000,,15 000 ,12 000 , 22 000,,14 000 ,11 000 , 19 000,,13 000 ,9400 , 17 000,,12 000 ,8500 , 16 000,,11 000 ,7600 , 15 000,,9500 ,6800 , 13 000,,8200 ,5700 , 12 000,,6800 ,4600 , 10 000,,5800 ,3700 , 9000,,5000 ,3100 , 8100,
Democratic People's Republic of Korea,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Democratic Republic of the Congo,49 000 ,41 000 , 58 000,,52 000 ,43 000 , 61 000,,53 000 ,44 000 , 63 000,,53 000 ,44 000 , 63 000,,51 000 ,42 000 , 62 000,,49 000 ,41 000 , 61 000,,47 000 ,39 000 , 59 000,,44 000 ,36 000 , 55 000,,41 000 ,34 000 , 49 000,,39 000 ,32 000 , 47 000,,36 000 ,29 000 , 45 000,,35 000 ,28 000 , 43 000,,34 000 ,27 000 , 42 000,,31 000 ,25 000 , 40 000,,30 000 ,24 000 , 39 000,,29 000 ,23 000 , 37 000,,28 000 ,22 000 , 35 000,,27 000 ,21 000 , 34 000,,26 000 ,21 000 , 33 000,,25 000 ,20 000 , 31 000,,24 000 ,19 000 , 30 000,,23 000 ,18 000 , 29 000,,22 000 ,17 000 , 28 000,,21 000 ,16 000 , 28 000,,20 000 ,15 000 , 27 000,,20 000 ,15 000 , 26 000,,19 000 ,14 000 , 25 000,,17 000 ,12 000 , 24 000,,15 000 ,10 000 , 22 000,,13 000 ,8600 , 20 000,,11 000 ,6300 , 18 000,
Denmark,<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication."
Djibouti,<200 ,<100 , <1000,,<500 ,<100 , <1000,,<500 ,<100 , 1300,,<1000 ,<200 , 1900,,1000 ,<200 , 2700,,1500 ,<500 , 3500,,1900 ,<1000 , 3800,,2300 ,<1000 , 4100,,2400 ,1100 , 3800,,1900 ,<1000 , 3600,,1500 ,<500 , 3800,,1100 ,<500 , 3600,,<1000 ,<500 , 3400,,<1000 ,<500 , 1400,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,
Dominican Republic,6600 ,4700 , 10 000,,8300 ,6000 , 12 000,,9900 ,7200 , 14 000,,11 000 ,8200 , 16 000,,11 000 ,8300 , 16 000,,11 000 ,8200 , 16 000,,11 000 ,7900 , 15 000,,11 000 ,7700 , 15 000,,10 000 ,7200 , 14 000,,9200 ,6600 , 13 000,,8100 ,5800 , 12 000,,7100 ,5000 , 11 000,,6300 ,4500 , 9300,,5500 ,4000 , 8400,,4800 ,3400 , 7600,,4400 ,3000 , 6900,,3900 ,2700 , 6100,,3500 ,2400 , 5400,,3600 ,2500 , 5400,,3400 ,2300 , 4800,,3300 ,2300 , 4700,,3300 ,2300 , 4600,,3300 ,2300 , 4500,,3300 ,2300 , 4500,,3300 ,2200 , 4600,,3300 ,2100 , 4600,,3400 ,2000 , 4700,,3400 ,2000 , 4700,,3400 ,1900 , 4700,,3300 ,1800 , 4800,,3300 ,1800 , 4900,
Ecuador,1000 ,<200 , 4100,,1300 ,<500 , 5500,,1400 ,<500 , 5000,,1600 ,<1000 , 4800,,1800 ,<1000 , 4500,,1900 ,1100 , 4800,,2100 ,1200 , 5100,,2200 ,1300 , 4500,,2300 ,1400 , 4400,,2400 ,1500 , 4000,,2400 ,1500 , 4000,,2500 ,1700 , 4200,,2600 ,1700 , 4200,,2700 ,1800 , 4600,,2800 ,1900 , 4800,,2700 ,1700 , 4700,,2200 ,1500 , 4000,,2300 ,1500 , 4200,,2200 ,1400 , 4000,,2300 ,1400 , 4000,,2300 ,1500 , 4000,,2300 ,1400 , 3900,,2300 ,1400 , 3900,,2300 ,1400 , 3900,,2300 ,1400 , 3900,,2300 ,1400 , 4000,,2300 ,1400 , 4000,,2200 ,1300 , 4000,,2200 ,1300 , 4100,,2100 ,1200 , 4000,,2000 ,1100 , 3900,
Egypt,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1100 ,<1000 , 1300,,1300 ,1100 , 1400,,1500 ,1300 , 1600,,1700 ,1500 , 1900,,1900 ,1700 , 2100,,2200 ,2000 , 2500,,2500 ,2200 , 2800,,2700 ,2300 , 3100,,2900 ,2500 , 3300,,3200 ,2700 , 3700,
El Salvador,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,1000 ,<1000 , 1200,,1200 ,1100 , 1400,,1400 ,1200 , 1500,,1500 ,1400 , 1700,,1600 ,1500 , 1800,,1600 ,1500 , 1800,,1700 ,1500 , 1900,,1700 ,1600 , 1900,,1700 ,1500 , 1900,,1700 ,1500 , 1900,,1700 ,1500 , 1900,,1700 ,1500 , 1900,,1700 ,1500 , 1800,,1600 ,1400 , 1800,,1600 ,1400 , 1700,,1500 ,1400 , 1700,,1500 ,1300 , 1600,,1400 ,1300 , 1600,,1300 ,1200 , 1500,,1300 ,1200 , 1400,,1200 ,1100 , 1400,,1100 ,1000 , 1300,,1100 ,<1000 , 1200,,1000 ,<1000 , 1200,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1000,
Equatorial Guinea,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Eritrea,2300 ,1100 , 3700,,2700 ,1400 , 3900,,2700 ,1600 , 3700,,2800 ,1900 , 3700,,2600 ,1800 , 3400,,2300 ,1700 , 3200,,2000 ,1400 , 2800,,1700 ,1200 , 2400,,1500 ,1100 , 2200,,1200 ,<1000 , 1800,,1000 ,<1000 , 1500,,<1000 ,<1000 , 1400,,<1000 ,<1000 , 1300,,<1000 ,<1000 , 1300,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1100,,<1000 ,<500 , 1100,,<1000 ,<500 , 1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<100 , <500,,<500 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",1200 ,<1000 , 1400,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication."
Eswatini,2200 ,1700 , 3000,,4300 ,3200 , 5600,,7300 ,5500 , 9500,,11 000 ,8600 , 14 000,,14 000 ,12 000 , 17 000,,16 000 ,14 000 , 18 000,,17 000 ,15 000 , 19 000,,16 000 ,14 000 , 18 000,,16 000 ,14 000 , 17 000,,15 000 ,13 000 , 16 000,,14 000 ,12 000 , 15 000,,13 000 ,12 000 , 15 000,,13 000 ,11 000 , 14 000,,12 000 ,11 000 , 14 000,,12 000 ,11 000 , 13 000,,12 000 ,10 000 , 13 000,,12 000 ,10 000 , 13 000,,12 000 ,10 000 , 13 000,,12 000 ,10 000 , 13 000,,12 000 ,10 000 , 13 000,,12 000 ,11 000 , 14 000,,12 000 ,10 000 , 13 000,,12 000 ,10 000 , 13 000,,11 000 ,9800 , 13 000,,11 000 ,9400 , 12 000,,9600 ,8400 , 11 000,,8400 ,7200 , 9700,,7000 ,5900 , 8200,,5700 ,4700 , 6900,,5100 ,4200 , 6400,,4500 ,3700 , 5600,
Ethiopia,87 000 ,42 000 , 170 000,,98 000 ,47 000 , 190 000,,100 000 ,49 000 , 190 000,,98 000 ,47 000 , 190 000,,89 000 ,43 000 , 170 000,,77 000 ,37 000 , 150 000,,65 000 ,31 000 , 120 000,,56 000 ,27 000 , 110 000,,48 000 ,23 000 , 91 000,,44 000 ,21 000 , 83 000,,40 000 ,19 000 , 76 000,,35 000 ,17 000 , 66 000,,31 000 ,15 000 , 59 000,,29 000 ,14 000 , 54 000,,27 000 ,13 000 , 51 000,,26 000 ,12 000 , 49 000,,24 000 ,11 000 , 45 000,,22 000 ,11 000 , 42 000,,20 000 ,9600 , 38 000,,19 000 ,9100 , 36 000,,18 000 ,8500 , 34 000,,17 000 ,7900 , 31 000,,16 000 ,7400 , 29 000,,14 000 ,6600 , 26 000,,13 000 ,6400 , 25 000,,13 000 ,6000 , 24 000,,12 000 ,5600 , 22 000,,11 000 ,5100 , 20 000,,10 000 ,4800 , 19 000,,9500 ,4500 , 18 000,,8900 ,4300 , 17 000,
Fiji,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,
Finland,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
France,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Gabon,1500 ,<1000 , 2700,,2000 ,1000 , 3700,,2600 ,1400 , 4600,,3200 ,1800 , 5400,,3800 ,2300 , 6100,,4400 ,2700 , 6900,,4700 ,3000 , 7100,,4500 ,3000 , 6500,,4400 ,3100 , 6200,,3900 ,2800 , 5500,,3500 ,2500 , 5000,,3100 ,2300 , 4300,,2800 ,2100 , 3800,,2500 ,1900 , 3400,,2300 ,1800 , 3100,,2300 ,1700 , 3000,,2000 ,1500 , 2700,,1900 ,1400 , 2600,,1900 ,1400 , 2600,,2000 ,1400 , 2800,,1800 ,1200 , 2500,,1700 ,1200 , 2500,,1600 ,1100 , 2500,,1500 ,<1000 , 2400,,1400 ,<1000 , 2200,,1300 ,<1000 , 2100,,1100 ,<1000 , 1900,,<1000 ,<500 , 1600,,<1000 ,<500 , 1500,,<1000 ,<500 , 1500,,<1000 ,<500 , 1600,
Gambia,<500 ,<200 , <500,,<500 ,<200 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , 1000,,<1000 ,<1000 , 1200,,1100 ,<1000 , 1400,,1300 ,<1000 , 1700,,1500 ,1100 , 2000,,1700 ,1200 , 2200,,1800 ,1300 , 2400,,1800 ,1400 , 2300,,1900 ,1400 , 2300,,1800 ,1400 , 2300,,1800 ,1400 , 2200,,1700 ,1400 , 2200,,1700 ,1400 , 2100,,1700 ,1300 , 2100,,1700 ,1400 , 2200,,1800 ,1400 , 2300,,1700 ,1300 , 2200,,1800 ,1400 , 2300,,1800 ,1400 , 2200,,1700 ,1300 , 2200,,1700 ,1300 , 2300,,1700 ,1300 , 2300,,1800 ,1300 , 2500,,1800 ,1300 , 2500,,1800 ,1200 , 2600,,1700 ,1200 , 2700,,1700 ,1100 , 2800,,1800 ,1100 , 2900,
Georgia,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,
Germany,3600 ,2800 , 4400,"Children estimates were not available at the time of publication.",3000 ,2400 , 3800,"Children estimates were not available at the time of publication.",2500 ,2000 , 3200,"Children estimates were not available at the time of publication.",2100 ,1700 , 2700,"Children estimates were not available at the time of publication.",2100 ,1600 , 2600,"Children estimates were not available at the time of publication.",2200 ,1700 , 2700,"Children estimates were not available at the time of publication.",2200 ,1700 , 2800,"Children estimates were not available at the time of publication.",2200 ,1700 , 2800,"Children estimates were not available at the time of publication.",2200 ,1700 , 2800,"Children estimates were not available at the time of publication.",2200 ,1700 , 2700,"Children estimates were not available at the time of publication.",2200 ,1700 , 2800,"Children estimates were not available at the time of publication.",2300 ,1800 , 2900,"Children estimates were not available at the time of publication.",2800 ,2100 , 3500,"Children estimates were not available at the time of publication.",3100 ,2400 , 3800,"Children estimates were not available at the time of publication.",3200 ,2400 , 3900,"Children estimates were not available at the time of publication.",3300 ,2500 , 4000,"Children estimates were not available at the time of publication.",3300 ,2500 , 4100,"Children estimates were not available at the time of publication.",3300 ,2500 , 4100,"Children estimates were not available at the time of publication.",3100 ,2400 , 3900,"Children estimates were not available at the time of publication.",3000 ,2300 , 3800,"Children estimates were not available at the time of publication.",2800 ,2100 , 3600,"Children estimates were not available at the time of publication.",2500 ,1900 , 3200,"Children estimates were not available at the time of publication.",2800 ,2100 , 3600,"Children estimates were not available at the time of publication.",2800 ,2100 , 3600,"Children estimates were not available at the time of publication.",2800 ,2100 , 3600,"Children estimates were not available at the time of publication.",2800 ,2000 , 3600,"Children estimates were not available at the time of publication.",2800 ,2100 , 3700,"Children estimates were not available at the time of publication.",2600 ,1900 , 3400,"Children estimates were not available at the time of publication.",2600 ,1900 , 3500,"Children estimates were not available at the time of publication.",2700 ,1900 , 3600,"Children estimates were not available at the time of publication.",2600 ,1800 , 3400,"Children estimates were not available at the time of publication."
Ghana,22 000 ,13 000 , 30 000,,25 000 ,18 000 , 33 000,,28 000 ,22 000 , 36 000,,28 000 ,24 000 , 37 000,,27 000 ,23 000 , 37 000,,27 000 ,23 000 , 37 000,,26 000 ,22 000 , 34 000,,25 000 ,21 000 , 31 000,,23 000 ,20 000 , 29 000,,22 000 ,19 000 , 28 000,,21 000 ,18 000 , 26 000,,20 000 ,17 000 , 25 000,,20 000 ,17 000 , 25 000,,19 000 ,16 000 , 24 000,,19 000 ,16 000 , 24 000,,18 000 ,15 000 , 23 000,,19 000 ,15 000 , 23 000,,19 000 ,15 000 , 24 000,,19 000 ,15 000 , 24 000,,18 000 ,15 000 , 23 000,,18 000 ,15 000 , 23 000,,18 000 ,15 000 , 24 000,,18 000 ,14 000 , 23 000,,18 000 ,14 000 , 23 000,,18 000 ,14 000 , 23 000,,18 000 ,14 000 , 23 000,,18 000 ,14 000 , 23 000,,18 000 ,14 000 , 23 000,,18 000 ,14 000 , 23 000,,17 000 ,13 000 , 23 000,,15 000 ,11 000 , 21 000,
