Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Democratic Republic of the Congo,13 000 ,11 000 , 17 000,,14 000 ,11 000 , 17 000,,14 000 ,12 000 , 19 000,,14 000 ,12 000 , 18 000,,14 000 ,11 000 , 18 000,,13 000 ,11 000 , 17 000,,13 000 ,10 000 , 17 000,,12 000 ,9600 , 16 000,,11 000 ,9000 , 14 000,,11 000 ,8300 , 13 000,,9900 ,8000 , 13 000,,9500 ,7600 , 12 000,,9200 ,7100 , 12 000,,8600 ,6900 , 12 000,,8300 ,6400 , 11 000,,8100 ,6300 , 11 000,,7700 ,6200 , 10 000,,7400 ,5900 , 9600,,7200 ,5500 , 9600,,6800 ,5300 , 8900,,6600 ,5100 , 8900,,6100 ,4600 , 8100,,5700 ,4400 , 7900,,5400 ,4000 , 7400,,5000 ,3800 , 7100,,4700 ,3400 , 6800,,4400 ,3200 , 6400,,4000 ,2800 , 5900,,3400 ,2300 , 5200,,2900 ,1800 , 4500,,2300 ,1400 , 3900,
Denmark,<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <500,"Children estimates were not available at the time of publication.",<100 ,<100 , <500,"Children estimates were not available at the time of publication."
Djibouti,<100 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <1000,,<500 ,<100 , <1000,,<500 ,<100 , 1300,,<1000 ,<200 , 1500,,<1000 ,<500 , 1800,,1000 ,<500 , 1800,,1000 ,<500 , 1700,,<1000 ,<500 , 1600,,<1000 ,<500 , 1700,,<1000 ,<200 , 1600,,<500 ,<200 , 1500,,<500 ,<200 , <1000,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,
Dominican Republic,3700 ,2600 , 5800,,4700 ,3300 , 7000,,5500 ,3900 , 8100,,6200 ,4400 , 8900,,6200 ,4400 , 8900,,6100 ,4400 , 8700,,5900 ,4200 , 8200,,5800 ,3900 , 8200,,5400 ,3700 , 7500,,5000 ,3500 , 7000,,4400 ,3100 , 6500,,3800 ,2700 , 5700,,3400 ,2400 , 5100,,3000 ,2200 , 4700,,2600 ,1800 , 4200,,2400 ,1700 , 3900,,2200 ,1400 , 3500,,1900 ,1300 , 3000,,1900 ,1300 , 3000,,1800 ,1200 , 2700,,1800 ,1300 , 2600,,1800 ,1300 , 2500,,1700 ,1200 , 2400,,1700 ,1200 , 2400,,1800 ,1200 , 2500,,1800 ,1100 , 2500,,1800 ,1100 , 2500,,1800 ,1000 , 2500,,1700 ,<1000 , 2500,,1700 ,<1000 , 2500,,1700 ,<1000 , 2500,
Ecuador,<1000 ,<200 , 3400,,<1000 ,<200 , 4500,,1100 ,<500 , 3900,,1200 ,<500 , 3600,,1300 ,<1000 , 3400,,1500 ,<1000 , 3800,,1600 ,<1000 , 3900,,1600 ,<1000 , 3400,,1700 ,1000 , 3400,,1800 ,1100 , 3100,,1800 ,1100 , 3000,,1900 ,1200 , 3000,,1900 ,1300 , 3200,,2000 ,1300 , 3400,,2100 ,1400 , 3600,,2000 ,1300 , 3500,,1600 ,1100 , 3000,,1700 ,1100 , 3100,,1600 ,1000 , 2900,,1600 ,1000 , 2900,,1700 ,1000 , 2900,,1600 ,<1000 , 2800,,1600 ,<1000 , 2700,,1600 ,<1000 , 2700,,1700 ,1000 , 2800,,1600 ,<1000 , 2800,,1600 ,<1000 , 2800,,1600 ,<1000 , 2900,,1500 ,<1000 , 2900,,1400 ,<1000 , 2800,,1300 ,<1000 , 2800,
Egypt,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,1000 ,<1000 , 1200,,1200 ,1000 , 1300,,1400 ,1200 , 1500,,1500 ,1300 , 1700,,1800 ,1500 , 2000,,2000 ,1700 , 2300,,2100 ,1800 , 2500,,2300 ,1900 , 2700,,2500 ,2000 , 2900,
El Salvador,<200 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,
Equatorial Guinea,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Eritrea,1000 ,<500 , 1700,,1200 ,<1000 , 1700,,1200 ,<1000 , 1700,,1200 ,<1000 , 1700,,1100 ,<1000 , 1500,,<1000 ,<1000 , 1300,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1100,,<1000 ,<500 , 1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication."
Eswatini,1100 ,<1000 , 1500,,1900 ,1400 , 2600,,3100 ,2300 , 4200,,4600 ,3500 , 5800,,5700 ,4500 , 7000,,6300 ,5200 , 7500,,6500 ,5500 , 7700,,6300 ,5400 , 7400,,5900 ,5100 , 7000,,5500 ,4800 , 6600,,5200 ,4400 , 6100,,4900 ,4200 , 5700,,4700 ,4100 , 5500,,4500 ,3800 , 5200,,4400 ,3700 , 5100,,4300 ,3700 , 5000,,4300 ,3600 , 4900,,4200 ,3600 , 4900,,4300 ,3700 , 5100,,4500 ,4000 , 5200,,4600 ,4000 , 5400,,4500 ,3900 , 5300,,4400 ,3700 , 5200,,4200 ,3600 , 5000,,4000 ,3400 , 4700,,3500 ,3000 , 4200,,3000 ,2600 , 3600,,2500 ,2100 , 3000,,2000 ,1600 , 2500,,1800 ,1400 , 2300,,1500 ,1300 , 1900,
Ethiopia,36 000 ,17 000 , 70 000,,40 000 ,19 000 , 78 000,,42 000 ,20 000 , 81 000,,40 000 ,19 000 , 78 000,,36 000 ,17 000 , 70 000,,31 000 ,15 000 , 60 000,,26 000 ,12 000 , 50 000,,22 000 ,11 000 , 43 000,,19 000 ,8900 , 37 000,,17 000 ,8100 , 33 000,,16 000 ,7500 , 31 000,,14 000 ,6500 , 26 000,,12 000 ,5800 , 24 000,,11 000 ,5400 , 22 000,,11 000 ,5000 , 21 000,,10 000 ,4800 , 20 000,,9400 ,4500 , 18 000,,8700 ,4100 , 17 000,,7900 ,3700 , 15 000,,7500 ,3600 , 15 000,,7000 ,3300 , 14 000,,6400 ,3000 , 12 000,,5900 ,2800 , 11 000,,5100 ,2400 , 10 000,,4900 ,2300 , 9500,,4400 ,2100 , 8600,,4000 ,1900 , 7900,,3600 ,1700 , 7100,,3400 ,1600 , 6500,,3100 ,1500 , 6100,,2900 ,1400 , 5600,
Fiji,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,
Finland,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
France,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Gabon,<500 ,<500 , <1000,,<1000 ,<500 , 1100,,<1000 ,<500 , 1400,,<1000 ,<1000 , 1600,,1100 ,<1000 , 1900,,1300 ,<1000 , 2100,,1400 ,<1000 , 2200,,1400 ,<1000 , 2100,,1300 ,<1000 , 1900,,1200 ,<1000 , 1700,,1100 ,<1000 , 1600,,<1000 ,<1000 , 1300,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <500,,<500 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <500,
Gambia,<100 ,<100 , <200,,<200 ,<100 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1200,,<1000 ,<500 , 1200,,<1000 ,<500 , 1300,
Georgia,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,
Germany,2900 ,2200 , 3700,"Children estimates were not available at the time of publication.",2500 ,1900 , 3100,"Children estimates were not available at the time of publication.",2100 ,1500 , 2600,"Children estimates were not available at the time of publication.",1700 ,1300 , 2200,"Children estimates were not available at the time of publication.",1700 ,1300 , 2200,"Children estimates were not available at the time of publication.",1700 ,1300 , 2300,"Children estimates were not available at the time of publication.",1700 ,1300 , 2200,"Children estimates were not available at the time of publication.",1700 ,1300 , 2200,"Children estimates were not available at the time of publication.",1700 ,1300 , 2200,"Children estimates were not available at the time of publication.",1600 ,1200 , 2100,"Children estimates were not available at the time of publication.",1700 ,1200 , 2100,"Children estimates were not available at the time of publication.",1800 ,1300 , 2300,"Children estimates were not available at the time of publication.",2100 ,1600 , 2700,"Children estimates were not available at the time of publication.",2500 ,1900 , 3200,"Children estimates were not available at the time of publication.",2500 ,1900 , 3200,"Children estimates were not available at the time of publication.",2600 ,2000 , 3400,"Children estimates were not available at the time of publication.",2700 ,2000 , 3400,"Children estimates were not available at the time of publication.",2700 ,2000 , 3500,"Children estimates were not available at the time of publication.",2600 ,1900 , 3300,"Children estimates were not available at the time of publication.",2500 ,1800 , 3300,"Children estimates were not available at the time of publication.",2400 ,1700 , 3100,"Children estimates were not available at the time of publication.",2100 ,1500 , 2700,"Children estimates were not available at the time of publication.",2300 ,1700 , 3100,"Children estimates were not available at the time of publication.",2300 ,1700 , 3100,"Children estimates were not available at the time of publication.",2300 ,1700 , 3100,"Children estimates were not available at the time of publication.",2300 ,1600 , 3100,"Children estimates were not available at the time of publication.",2300 ,1600 , 3200,"Children estimates were not available at the time of publication.",2200 ,1500 , 2900,"Children estimates were not available at the time of publication.",2200 ,1500 , 3000,"Children estimates were not available at the time of publication.",2200 ,1600 , 3100,"Children estimates were not available at the time of publication.",2100 ,1500 , 2900,"Children estimates were not available at the time of publication."
Ghana,8200 ,5200 , 11 000,,9200 ,6400 , 13 000,,9900 ,7800 , 14 000,,10 000 ,8400 , 14 000,,9800 ,8000 , 14 000,,9700 ,8200 , 14 000,,9300 ,7800 , 13 000,,8800 ,7600 , 12 000,,8300 ,6900 , 11 000,,8000 ,6600 , 10 000,,7400 ,6400 , 9800,,7300 ,6100 , 9400,,7200 ,6100 , 9600,,7000 ,5800 , 9000,,6900 ,5700 , 9000,,6600 ,5400 , 9200,,6700 ,5600 , 8700,,6800 ,5500 , 8900,,6800 ,5500 , 9000,,6600 ,5300 , 9000,,6800 ,5500 , 9100,,6600 ,5300 , 8900,,6200 ,5000 , 8700,,6000 ,4800 , 8400,,6000 ,4700 , 8500,,5900 ,4700 , 8500,,5700 ,4500 , 8300,,5600 ,4400 , 8000,,5500 ,4300 , 8300,,5300 ,4100 , 7600,,4600 ,3400 , 7000,
Greece,<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<200 ,<200 , <500,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication."
Guatemala,1100 ,<500 , 2200,,1300 ,<500 , 2600,,1500 ,<1000 , 2700,,1700 ,<1000 , 2600,,1800 ,1100 , 2700,,1900 ,1200 , 2600,,1800 ,1300 , 2400,,1800 ,1300 , 2300,,1700 ,1300 , 2200,,1700 ,1200 , 2100,,1700 ,1200 , 2300,,1600 ,1100 , 2100,,1500 ,1100 , 2000,,1400 ,<1000 , 1900,,1200 ,<1000 , 1800,,1100 ,<1000 , 1800,,1100 ,<1000 , 1800,,<1000 ,<1000 , 1700,,<1000 ,<1000 , 1500,,<1000 ,<500 , 1300,,<1000 ,<500 , 1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<200 , <1000,
Guinea,1700 ,1500 , 1900,,2000 ,1800 , 2200,,2200 ,2000 , 2600,,2500 ,2200 , 2800,,2700 ,2400 , 3000,,2800 ,2500 , 3200,,2900 ,2600 , 3300,,3000 ,2700 , 3400,,3000 ,2700 , 3400,,2900 ,2600 , 3300,,2900 ,2600 , 3300,,2800 ,2500 , 3200,,2700 ,2400 , 3100,,2600 ,2300 , 3000,,2500 ,2300 , 2900,,2500 ,2300 , 3000,,2500 ,2200 , 3000,,2500 ,2200 , 3000,,2500 ,2200 , 3000,,2400 ,2100 , 2900,,2400 ,2100 , 2800,,2200 ,1900 , 2700,,2100 ,1800 , 2600,,2000 ,1700 , 2400,,2000 ,1700 , 2300,,1900 ,1700 , 2300,,1900 ,1600 , 2200,,1800 ,1600 , 2100,,1700 ,1500 , 2100,,1600 ,1400 , 1900,,1400 ,1300 , 1800,
Guinea-Bissau,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,1000 ,<1000 , 1300,,1300 ,1100 , 1600,,1400 ,1200 , 1700,,1400 ,1200 , 1800,,1400 ,1200 , 1700,,1400 ,1200 , 1700,,1300 ,1100 , 1600,,1200 ,1000 , 1500,,1100 ,<1000 , 1400,,1100 ,<1000 , 1400,,1100 ,<1000 , 1300,,1100 ,<1000 , 1300,,1000 ,<1000 , 1300,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,
