Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Cuba,1000 ,<1000 , 1200,,1100 ,<1000 , 1300,,1200 ,<1000 , 1300,,1200 ,1000 , 1400,,1300 ,1100 , 1500,,1500 ,1200 , 1700,,1600 ,1400 , 1900,,1900 ,1700 , 2200,,2300 ,2000 , 2600,,2800 ,2400 , 3200,,3400 ,3000 , 3900,,4200 ,3700 , 4700,,5200 ,4700 , 5800,,6400 ,5700 , 7100,,7800 ,7000 , 8600,,9200 ,8400 , 10 000,,11 000 ,9700 , 12 000,,12 000 ,11 000 , 13 000,,14 000 ,13 000 , 15 000,,16 000 ,14 000 , 17 000,,17 000 ,16 000 , 19 000,,19 000 ,17 000 , 21 000,,21 000 ,19 000 , 23 000,,22 000 ,20 000 , 24 000,,24 000 ,22 000 , 26 000,,26 000 ,23 000 , 28 000,,27 000 ,24 000 , 30 000,,29 000 ,26 000 , 31 000,,30 000 ,27 000 , 33 000,,32 000 ,28 000 , 34 000,,33 000 ,29 000 , 36 000,
Cyprus,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Czechia,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Côte d'Ivoire,250 000 ,170 000 , 390 000,,310 000 ,210 000 , 460 000,,380 000 ,270 000 , 530 000,,450 000 ,330 000 , 590 000,,510 000 ,390 000 , 650 000,,560 000 ,460 000 , 690 000,,600 000 ,500 000 , 720 000,,630 000 ,540 000 , 740 000,,650 000 ,560 000 , 740 000,,650 000 ,570 000 , 750 000,,640 000 ,560 000 , 740 000,,620 000 ,550 000 , 720 000,,600 000 ,540 000 , 700 000,,580 000 ,520 000 , 660 000,,550 000 ,490 000 , 630 000,,520 000 ,470 000 , 610 000,,500 000 ,450 000 , 580 000,,480 000 ,430 000 , 560 000,,460 000 ,410 000 , 540 000,,450 000 ,400 000 , 520 000,,440 000 ,390 000 , 510 000,,430 000 ,380 000 , 500 000,,420 000 ,370 000 , 480 000,,410 000 ,370 000 , 470 000,,400 000 ,360 000 , 460 000,,390 000 ,350 000 , 450 000,,380 000 ,340 000 , 440 000,,380 000 ,340 000 , 430 000,,370 000 ,330 000 , 420 000,,360 000 ,330 000 , 420 000,,360 000 ,320 000 , 410 000,
Democratic People's Republic of Korea,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Democratic Republic of the Congo,280 000 ,230 000 , 340 000,,320 000 ,260 000 , 380 000,,360 000 ,300 000 , 430 000,,400 000 ,330 000 , 470 000,,430 000 ,360 000 , 500 000,,450 000 ,380 000 , 520 000,,470 000 ,400 000 , 540 000,,480 000 ,410 000 , 550 000,,490 000 ,420 000 , 560 000,,490 000 ,420 000 , 560 000,,490 000 ,420 000 , 560 000,,490 000 ,420 000 , 550 000,,490 000 ,420 000 , 550 000,,480 000 ,410 000 , 540 000,,470 000 ,410 000 , 540 000,,470 000 ,400 000 , 540 000,,460 000 ,390 000 , 530 000,,460 000 ,390 000 , 520 000,,450 000 ,380 000 , 520 000,,440 000 ,380 000 , 510 000,,440 000 ,380 000 , 510 000,,440 000 ,380 000 , 500 000,,430 000 ,370 000 , 500 000,,430 000 ,370 000 , 490 000,,430 000 ,370 000 , 490 000,,430 000 ,360 000 , 490 000,,420 000 ,360 000 , 490 000,,430 000 ,360 000 , 490 000,,430 000 ,370 000 , 490 000,,430 000 ,370 000 , 500 000,,430 000 ,370 000 , 500 000,
Denmark,1300 ,<1000 , 1500,"Children estimates were not available at the time of publication.",1600 ,1300 , 1900,"Children estimates were not available at the time of publication.",1800 ,1500 , 2200,"Children estimates were not available at the time of publication.",2100 ,1800 , 2500,"Children estimates were not available at the time of publication.",2400 ,2000 , 2800,"Children estimates were not available at the time of publication.",2600 ,2200 , 3000,"Children estimates were not available at the time of publication.",2700 ,2300 , 3100,"Children estimates were not available at the time of publication.",2900 ,2500 , 3300,"Children estimates were not available at the time of publication.",3100 ,2700 , 3600,"Children estimates were not available at the time of publication.",3400 ,2900 , 3800,"Children estimates were not available at the time of publication.",3600 ,3000 , 4100,"Children estimates were not available at the time of publication.",3800 ,3200 , 4300,"Children estimates were not available at the time of publication.",4000 ,3300 , 4500,"Children estimates were not available at the time of publication.",4200 ,3500 , 4700,"Children estimates were not available at the time of publication.",4300 ,3600 , 5000,"Children estimates were not available at the time of publication.",4500 ,3700 , 5200,"Children estimates were not available at the time of publication.",4700 ,3800 , 5400,"Children estimates were not available at the time of publication.",4900 ,4000 , 5700,"Children estimates were not available at the time of publication.",5100 ,4100 , 5900,"Children estimates were not available at the time of publication.",5300 ,4200 , 6100,"Children estimates were not available at the time of publication.",5400 ,4400 , 6300,"Children estimates were not available at the time of publication.",5600 ,4500 , 6600,"Children estimates were not available at the time of publication.",5800 ,4600 , 6700,"Children estimates were not available at the time of publication.",5900 ,4800 , 6900,"Children estimates were not available at the time of publication.",6100 ,4900 , 7200,"Children estimates were not available at the time of publication.",6200 ,5000 , 7300,"Children estimates were not available at the time of publication.",6400 ,5100 , 7500,"Children estimates were not available at the time of publication.",6500 ,5200 , 7700,"Children estimates were not available at the time of publication.",6500 ,5300 , 7800,"Children estimates were not available at the time of publication.",6600 ,5300 , 7900,"Children estimates were not available at the time of publication.",6700 ,5400 , 7900,"Children estimates were not available at the time of publication."
Djibouti,<500 ,<100 , 1100,,<500 ,<100 , 2000,,<1000 ,<200 , 3300,,1500 ,<500 , 4700,,2400 ,<500 , 7400,,3800 ,<1000 , 10 000,,5600 ,1300 , 12 000,,7800 ,2200 , 15 000,,10 000 ,3200 , 16 000,,12 000 ,5100 , 17 000,,13 000 ,7400 , 17 000,,13 000 ,9800 , 17 000,,13 000 ,10 000 , 17 000,,13 000 ,9800 , 16 000,,13 000 ,9400 , 16 000,,12 000 ,9100 , 16 000,,12 000 ,8500 , 15 000,,11 000 ,8100 , 14 000,,10 000 ,7800 , 14 000,,9900 ,7300 , 13 000,,9400 ,6900 , 12 000,,8900 ,6500 , 12 000,,8400 ,6100 , 11 000,,8000 ,5700 , 11 000,,7600 ,5400 , 10 000,,7300 ,5200 , 9700,,7000 ,5000 , 9200,,6800 ,4900 , 9000,,6600 ,4800 , 8700,,6400 ,4700 , 8400,,6200 ,4600 , 8100,
Dominican Republic,19 000 ,11 000 , 30 000,,27 000 ,16 000 , 41 000,,35 000 ,23 000 , 53 000,,45 000 ,31 000 , 67 000,,55 000 ,38 000 , 79 000,,63 000 ,46 000 , 91 000,,71 000 ,53 000 , 100 000,,78 000 ,58 000 , 110 000,,83 000 ,63 000 , 120 000,,87 000 ,66 000 , 120 000,,89 000 ,68 000 , 120 000,,90 000 ,68 000 , 120 000,,90 000 ,67 000 , 120 000,,88 000 ,66 000 , 120 000,,85 000 ,64 000 , 120 000,,82 000 ,61 000 , 110 000,,80 000 ,59 000 , 110 000,,77 000 ,57 000 , 110 000,,75 000 ,56 000 , 100 000,,74 000 ,56 000 , 99 000,,72 000 ,55 000 , 97 000,,71 000 ,55 000 , 95 000,,71 000 ,55 000 , 94 000,,70 000 ,55 000 , 92 000,,70 000 ,56 000 , 91 000,,70 000 ,57 000 , 91 000,,71 000 ,57 000 , 90 000,,71 000 ,58 000 , 90 000,,72 000 ,59 000 , 90 000,,73 000 ,60 000 , 90 000,,74 000 ,60 000 , 92 000,
Ecuador,2900 ,<500 , 6400,,4100 ,<500 , 8300,,5400 ,<1000 , 11 000,,6800 ,1200 , 13 000,,8300 ,1800 , 15 000,,9900 ,2900 , 18 000,,12 000 ,4400 , 21 000,,13 000 ,6000 , 23 000,,15 000 ,8000 , 25 000,,16 000 ,9400 , 28 000,,18 000 ,11 000 , 29 000,,19 000 ,12 000 , 31 000,,21 000 ,14 000 , 31 000,,22 000 ,15 000 , 32 000,,23 000 ,17 000 , 33 000,,25 000 ,18 000 , 36 000,,26 000 ,18 000 , 38 000,,26 000 ,19 000 , 39 000,,27 000 ,20 000 , 42 000,,29 000 ,21 000 , 44 000,,30 000 ,21 000 , 46 000,,31 000 ,22 000 , 48 000,,33 000 ,23 000 , 50 000,,34 000 ,24 000 , 51 000,,35 000 ,25 000 , 52 000,,36 000 ,26 000 , 54 000,,38 000 ,27 000 , 56 000,,40 000 ,28 000 , 58 000,,41 000 ,29 000 , 61 000,,43 000 ,30 000 , 63 000,,44 000 ,30 000 , 65 000,
Egypt,<200 ,<100 , <200,,<200 ,<100 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1300,,1200 ,<1000 , 1600,,1400 ,<1000 , 1800,,1700 ,1100 , 2100,,2000 ,1400 , 2500,,2300 ,1700 , 2900,,2700 ,2000 , 3400,,3200 ,2500 , 4000,,3800 ,3000 , 4700,,4500 ,3600 , 5400,,5300 ,4300 , 6300,,6200 ,5100 , 7300,,7300 ,6100 , 8400,,8500 ,7200 , 9700,,9900 ,8700 , 11 000,,12 000 ,10 000 , 13 000,,13 000 ,12 000 , 15 000,,16 000 ,14 000 , 17 000,,18 000 ,16 000 , 19 000,,20 000 ,18 000 , 22 000,,23 000 ,21 000 , 25 000,
El Salvador,<1000 ,<1000 , 1300,,1300 ,1000 , 1800,,1900 ,1500 , 2600,,2600 ,2200 , 3500,,3500 ,3000 , 4400,,4500 ,4000 , 5500,,5700 ,5100 , 6800,,6800 ,6100 , 8000,,8000 ,7300 , 9200,,9200 ,8300 , 10 000,,10 000 ,9400 , 11 000,,11 000 ,10 000 , 13 000,,12 000 ,11 000 , 13 000,,13 000 ,12 000 , 14 000,,14 000 ,13 000 , 15 000,,15 000 ,14 000 , 16 000,,16 000 ,15 000 , 17 000,,17 000 ,16 000 , 19 000,,18 000 ,17 000 , 20 000,,19 000 ,18 000 , 21 000,,20 000 ,18 000 , 21 000,,21 000 ,19 000 , 22 000,,22 000 ,20 000 , 23 000,,22 000 ,21 000 , 24 000,,23 000 ,21 000 , 25 000,,24 000 ,22 000 , 25 000,,24 000 ,22 000 , 26 000,,24 000 ,22 000 , 26 000,,24 000 ,22 000 , 26 000,,24 000 ,22 000 , 26 000,,24 000 ,22 000 , 26 000,
Equatorial Guinea,1600 ,<1000 , 3200,,2000 ,<1000 , 3900,,2600 ,1200 , 4700,,3200 ,1500 , 5700,,4000 ,2000 , 6900,,4800 ,2600 , 8200,,5800 ,3300 , 9500,,6800 ,4100 , 11 000,,8000 ,5000 , 12 000,,9300 ,6000 , 14 000,,11 000 ,7100 , 15 000,,12 000 ,8400 , 17 000,,14 000 ,9700 , 18 000,,15 000 ,11 000 , 20 000,,17 000 ,13 000 , 22 000,,19 000 ,15 000 , 24 000,,21 000 ,17 000 , 27 000,,23 000 ,19 000 , 30 000,,26 000 ,21 000 , 33 000,,29 000 ,24 000 , 36 000,,32 000 ,26 000 , 39 000,,35 000 ,29 000 , 43 000,,39 000 ,32 000 , 47 000,,42 000 ,35 000 , 51 000,,45 000 ,38 000 , 55 000,,49 000 ,40 000 , 60 000,,52 000 ,43 000 , 65 000,,55 000 ,45 000 , 71 000,,59 000 ,46 000 , 77 000,,62 000 ,48 000 , 83 000,,65 000 ,49 000 , 89 000,
Eritrea,9200 ,3300 , 17 000,,11 000 ,4400 , 19 000,,12 000 ,5600 , 20 000,,14 000 ,6900 , 21 000,,15 000 ,8300 , 21 000,,15 000 ,9100 , 20 000,,16 000 ,10 000 , 21 000,,16 000 ,11 000 , 21 000,,16 000 ,12 000 , 21 000,,17 000 ,12 000 , 22 000,,17 000 ,13 000 , 22 000,,18 000 ,13 000 , 23 000,,18 000 ,13 000 , 23 000,,18 000 ,14 000 , 24 000,,18 000 ,14 000 , 23 000,,18 000 ,13 000 , 23 000,,17 000 ,13 000 , 22 000,,16 000 ,13 000 , 21 000,,16 000 ,12 000 , 21 000,,15 000 ,12 000 , 20 000,,15 000 ,12 000 , 19 000,,14 000 ,11 000 , 19 000,,14 000 ,11 000 , 18 000,,14 000 ,11 000 , 18 000,,13 000 ,10 000 , 17 000,,13 000 ,9900 , 17 000,,13 000 ,9700 , 16 000,,12 000 ,9500 , 16 000,,12 000 ,9300 , 16 000,,12 000 ,9200 , 15 000,,12 000 ,9100 , 15 000,
Estonia,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<500 ,<200 , <500,"Children estimates were not available at the time of publication.",1500 ,1200 , 1800,"Children estimates were not available at the time of publication.",2400 ,2000 , 2800,"Children estimates were not available at the time of publication.",3200 ,2700 , 3600,"Children estimates were not available at the time of publication.",3800 ,3200 , 4200,"Children estimates were not available at the time of publication.",4200 ,3600 , 4700,"Children estimates were not available at the time of publication.",4600 ,3900 , 5100,"Children estimates were not available at the time of publication.",4900 ,4200 , 5500,"Children estimates were not available at the time of publication.",5200 ,4400 , 5800,"Children estimates were not available at the time of publication.",5400 ,4600 , 6000,"Children estimates were not available at the time of publication.",5600 ,4800 , 6200,"Children estimates were not available at the time of publication.",5800 ,5000 , 6400,"Children estimates were not available at the time of publication.",6000 ,5200 , 6600,"Children estimates were not available at the time of publication.",6100 ,5400 , 6800,"Children estimates were not available at the time of publication.",6300 ,5500 , 6900,"Children estimates were not available at the time of publication.",6400 ,5700 , 7100,"Children estimates were not available at the time of publication.",6600 ,5800 , 7200,"Children estimates were not available at the time of publication.",6700 ,5900 , 7400,"Children estimates were not available at the time of publication.",6800 ,6100 , 7500,"Children estimates were not available at the time of publication.",7000 ,6100 , 7700,"Children estimates were not available at the time of publication.",7100 ,6200 , 7900,"Children estimates were not available at the time of publication."
Eswatini,4000 ,3000 , 5300,,8200 ,6100 , 11 000,,15 000 ,12 000 , 20 000,,26 000 ,20 000 , 33 000,,39 000 ,31 000 , 49 000,,54 000 ,44 000 , 65 000,,68 000 ,58 000 , 80 000,,82 000 ,70 000 , 93 000,,93 000 ,82 000 , 100 000,,100 000 ,92 000 , 110 000,,110 000 ,100 000 , 120 000,,120 000 ,110 000 , 130 000,,120 000 ,110 000 , 130 000,,130 000 ,120 000 , 140 000,,130 000 ,120 000 , 140 000,,140 000 ,130 000 , 150 000,,140 000 ,130 000 , 150 000,,140 000 ,130 000 , 150 000,,150 000 ,140 000 , 160 000,,150 000 ,140 000 , 160 000,,160 000 ,150 000 , 170 000,,160 000 ,150 000 , 170 000,,170 000 ,160 000 , 180 000,,170 000 ,160 000 , 190 000,,180 000 ,170 000 , 190 000,,180 000 ,170 000 , 200 000,,190 000 ,170 000 , 200 000,,190 000 ,170 000 , 200 000,,190 000 ,170 000 , 200 000,,190 000 ,180 000 , 210 000,,190 000 ,180 000 , 210 000,
Ethiopia,310 000 ,260 000 , 380 000,,400 000 ,330 000 , 490 000,,490 000 ,400 000 , 590 000,,560 000 ,460 000 , 690 000,,630 000 ,510 000 , 760 000,,670 000 ,550 000 , 820 000,,700 000 ,570 000 , 850 000,,720 000 ,580 000 , 870 000,,720 000 ,580 000 , 880 000,,710 000 ,580 000 , 870 000,,700 000 ,570 000 , 850 000,,680 000 ,550 000 , 830 000,,660 000 ,540 000 , 800 000,,630 000 ,510 000 , 770 000,,610 000 ,490 000 , 740 000,,580 000 ,470 000 , 710 000,,560 000 ,460 000 , 680 000,,550 000 ,450 000 , 670 000,,540 000 ,440 000 , 660 000,,540 000 ,440 000 , 660 000,,550 000 ,450 000 , 670 000,,560 000 ,450 000 , 680 000,,560 000 ,460 000 , 690 000,,570 000 ,460 000 , 690 000,,570 000 ,470 000 , 700 000,,580 000 ,470 000 , 700 000,,580 000 ,470 000 , 710 000,,580 000 ,470 000 , 710 000,,580 000 ,470 000 , 710 000,,580 000 ,470 000 , 710 000,,580 000 ,470 000 , 700 000,
Fiji,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <500,,<100 ,<100 , <500,,<100 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<100 , <1000,,<200 ,<100 , <1000,,<200 ,<200 , <1000,,<200 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , 1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1300,,<1000 ,<1000 , 1500,,<1000 ,<1000 , 1700,,1000 ,<1000 , 1900,,1100 ,<1000 , 2100,,1200 ,<1000 , 2400,
Finland,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
France,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Gabon,5200 ,2400 , 9100,,7000 ,3500 , 13 000,,9300 ,4700 , 16 000,,12 000 ,6400 , 20 000,,15 000 ,8600 , 25 000,,19 000 ,11 000 , 31 000,,23 000 ,14 000 , 36 000,,27 000 ,17 000 , 40 000,,30 000 ,19 000 , 44 000,,33 000 ,22 000 , 47 000,,35 000 ,24 000 , 49 000,,36 000 ,25 000 , 50 000,,37 000 ,26 000 , 50 000,,37 000 ,28 000 , 51 000,,38 000 ,29 000 , 50 000,,38 000 ,30 000 , 50 000,,39 000 ,31 000 , 51 000,,39 000 ,31 000 , 51 000,,40 000 ,32 000 , 51 000,,41 000 ,33 000 , 51 000,,41 000 ,34 000 , 51 000,,42 000 ,35 000 , 50 000,,42 000 ,36 000 , 51 000,,43 000 ,36 000 , 51 000,,43 000 ,37 000 , 51 000,,44 000 ,37 000 , 51 000,,44 000 ,37 000 , 52 000,,44 000 ,36 000 , 52 000,,44 000 ,36 000 , 52 000,,44 000 ,36 000 , 53 000,,44 000 ,36 000 , 53 000,
