65,27,"Makarov, Oleg",male,1933,U.S.S.R/Russia,False,Korolyov-Group / Mishin-Group / TsKBEM-1,1968,3,flight engineer,1973,Soyuz 12,Soyuz 12,Soyuz 12,Soyuz 12,47.0,497.33,0.0,0.0
65,27,"Makarov, Oleg",male,1933,U.S.S.R/Russia,False,Korolyov-Group / Mishin-Group / TsKBEM-2,1968,3,flight engineer,1978,Soyuz 27/26,Soyuz 27,Salyut 6,Soyuz 26,142.0,497.33,0.0,0.0
65,27,"Makarov, Oleg",male,1933,U.S.S.R/Russia,False,Korolyov-Group / Mishin-Group / TsKBEM-3,1968,3,flight engineer,1980,Soyuz T3,Soyuz T3,Salyut 6,Soyuz T3,307.0,497.33,0.0,0.0
66,39,"Carr, Gerald P.",male,1932,U.S.,True,NASA- 5,1966,1,commander,1974,Skylab 4,Skylab 4,Skylab 4,Skylab 4,2017.0,2017.0,15.85,15.85
67,40,"Pogue, William R.",male,1930,U.S.,True,NASA-5,1966,1,pilot,1973,Skylab 4,Skylab 4,Skylab 4,Skylab 4,2017.0,2017.0,13.62,13.62
68,41,"Gibson, Edward G.",male,1936,U.S.,False,NASA Astronaut Group 4,1965,1,MSP,1973,Skylab 4,Skylab 4,Skylab 4,Skylab 4,2017.0,2017.0,15.35,15.35
69,28,"Klimuk, Pyotr",male,1942,U.S.S.R/Russia,True,TsPK-3,1965,3,commander,1973,Soyuz 13,Soyuz 13,Soyuz 13,Soyuz 13,188.0,1890.28,0.0,0.0
69,28,"Klimuk, Pyotr",male,1942,U.S.S.R/Russia,True,TsPK-4,1965,3,commander,1975,Saluyt 4,Soyuz 18,Saluyt 4,Soyuz 18,1511.0,1890.28,0.0,0.0
69,28,"Klimuk, Pyotr",male,1942,U.S.S.R/Russia,True,TsPK-5,1965,3,commander,1978,Saluyt 6,Soyuz 30,Saluyt 6,Soyuz 30,190.0,1890.28,0.0,0.0
70,29,"Lebedev, Valentin",male,1942,U.S.S.R/Russia,False,TsKBEM-2 / AN-4,1972,2,flight engineer,1973,Soyuz 13,Soyuz 13,Soyuz 13,Soyuz 13,188.0,5261.98,0.0,2.55
70,29,"Lebedev, Valentin",male,1942,U.S.S.R/Russia,False,TsKBEM-2 / AN-5,1972,2,flight engineer,1982,Salyut 7,Soyuz T5,Salyut 7,Soyuz T7,5313.0,5261.98,2.55,2.55
71,30,"Artyukhin, Yuri",male,1930,U.S.S.R/Russia,True,TsPK-2,1963,1,flight engineer,1974,Soyuz 14,Soyuz 14,Salyut 3,Soyuz 14,377.0,377.5,0.0,0.0
72,31,"Sarafanov, Gennadi",male,1942,U.S.S.R/Russia,True,TsPK-3,1965,1,commander,1974,Soyuz 15,Soyuz 15,Soyuz 15,Soyuz 15,48.0,48.2,0.0,0.0
73,32,"Dyomin, Lev",male,1926,U.S.S.R/Russia,True,TsPK-2,1963,1,flight engineer,1974,Soyuz 15,Soyuz 15,Soyuz 15,Soyuz 15,48.0,48.2,0.0,0.0
74,33,"Gubarev, Aleksei",male,1931,U.S.S.R/Russia,True,TsPK-2,1963,2,commander,1975,Salyut 4,Soyuz 17,Salyut 4,Soyuz 17,709.0,899.6,0.0,0.0
74,33,"Gubarev, Aleksei",male,1931,U.S.S.R/Russia,True,TsPK-3,1963,2,commander,1978,Salyut 6,Soyuz 28,Salyut 6,Soyuz 28,190.0,899.6,0.0,0.0
75,34,"Grechko, Georgi",male,1931,U.S.S.R/Russia,False,Korolyov-Group / Mishin-Group / TsKBEM-1 / AN-3,1968,3,flight engineer,1975,Salyut 4,Soyuz 17,Salyut 4,Soyuz 17,709.0,3236.53,0.0,1.01
75,34,"Grechko, Georgi",male,1931,U.S.S.R/Russia,False,Korolyov-Group / Mishin-Group / TsKBEM-1 / AN-4,1968,3,flight engineer,1977,Salyut 6,Soyuz 26,Salyut 6,Soyuz 27,2314.0,3236.53,1.01,1.01
75,34,"Grechko, Georgi",male,1931,U.S.S.R/Russia,False,Korolyov-Group / Mishin-Group / TsKBEM-1 / AN-5,1968,3,flight engineer,1985,Soyuz 7,Soyuz T14,Soyuz 7,Soyuz T13,213.0,3236.53,0.0,1.01
76,42,"Brand, Vance D.",male,1931,U.S.,False,NASA- 5,1966,4,pilot,1975,ASTP,ASTP,ASTP,ASTP,217.5,746.0,0.0,0.0
76,42,"Brand, Vance D.",male,1931,U.S.,False,NASA- 5,1966,4,commander,1982,STS-5,STS-5,STS-5,STS-5,122.25,746.0,0.0,0.0
76,42,"Brand, Vance D.",male,1931,U.S.,False,NASA- 5,1966,4,commander,1984,STS-41-B,STS-41-B,STS-41-B,STS-41-B,191.25,746.0,0.0,0.0
76,42,"Brand, Vance D.",male,1931,U.S.,False,NASA- 5,1966,4,commander,1990,STS-35,STS-35,STS-35,STS-35,215.0,746.0,0.0,0.0
77,43,"Slayton, Donald K.",male,1924,U.S.,False,1959 NASA group 1,1959,1,pilot,1975,ASTP,ASTP,ASTP,ASTP,217.47,217.47,0.0,0.0
78,35,"Zholobov, Vitali",male,1937,U.S.S.R/Russia,True,TsPK-2,1963,1,flight engineer,1976,Soyuz 21,Soyuz 21,Salyut 5,Soyuz 21,1182.0,1182.38,0.0,0.0
79,36,"Aksyonov, Vladimir",male,1935,U.S.S.R/Russia,True,TsKBEM-3,1973,2,flight engineer,1976,Soyuz 22,Soyuz 22,Soyuz 22,Soyuz 22,189.0,284.18,0.0,0.0
79,36,"Aksyonov, Vladimir",male,1935,U.S.S.R/Russia,True,TsKBEM-4,1973,2,flight engineer,1980,Soyuz T2,Soyuz T2,Salyut 6,Soyuz T2,94.0,284.18,0.0,0.0
80,37,"Zudov, Vyacheslav",male,1942,U.S.S.R/Russia,True,TsPK-3,1965,1,commander,1976,Soyuz 23,Soyuz 23,Soyuz 23,Soyuz 23,48.0,48.1,0.0,0.0
81,38,"Rozhdestvensky, Valery",male,1939,U.S.S.R/Russia,True,TsPK-3,1965,1,flight engineer,1976,Soyuz 23,Soyuz 23,Soyuz 23,Soyuz 23,48.0,48.1,0.0,0.0
82,39,"Glazkov, Yuri",male,1939,U.S.S.R/Russia,True,TsPK-3,1965,1,flight engineer,1977,Soyuz 24,Soyuz 24,Salyut 5,Soyuz 24,425.0,425.42,0.0,0.0
83,40,"Kovalyonok, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-4,1967,3,commander,1977,Soyuz 25,Soyuz 25,Soyuz 25,Soyuz 25,48.0,5193.13,0.0,2.33
83,40,"Kovalyonok, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-5,1967,3,commander,1978,Salyut 6,Soyuz 29,Salyut 6,Soyuz 31,3350.0,5193.13,2.33,2.33
83,40,"Kovalyonok, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-6,1967,3,commander,1981,Salyut 6,Soyuz T4,Salyut 6,Soyuz T4,1793.0,5193.13,0.0,2.33
84,41,"Ryumin, Valery",male,1939,U.S.S.R/Russia,False,TsKBEM-3,1973,4,flight engineer,1977,Soyuz 25,Soyuz 25,Soyuz 25,Soyuz 25,48.0,8921.4,0.0,1.38
84,41,"Ryumin, Valery",male,1939,U.S.S.R/Russia,False,TsKBEM-3,1973,4,flight engineer,1979,Salyut 6,Soyuz 32,Salyut 6,Soyuz 34,4200.0,8921.4,1.38,1.38
84,41,"Ryumin, Valery",male,1939,U.S.S.R/Russia,False,TsKBEM-3,1973,4,flight engineer,1980,Salyut 6,Soyuz 35,Salyut 6,Soyuz 37,4436.0,8921.4,0.0,1.38
84,41,"Ryumin, Valery",male,1939,U.S.S.R/Russia,False,TsKBEM-3,1973,4,MSP,1998,STS 91,STS 91,STS 91,STS 91,235.0,8921.4,0.0,1.38
85,42,"Romanenko, Yuri",male,1944,U.S.S.R/Russia,True,TsPK-5,1970,3,commander,1977,Soyuz 26/27,Soyuz 26,Salyut 6,Soyuz 27,2314.0,10338.35,1.47,10.27
85,42,"Romanenko, Yuri",male,1944,U.S.S.R/Russia,True,TsPK-5,1970,3,commander,1980,Soyuz 38,Soyuz 38,Salyut 6,Soyuz 38,188.0,10338.35,0.0,10.27
85,42,"Romanenko, Yuri",male,1944,U.S.S.R/Russia,True,TsPK-5,1970,3,commander,1987,2,Soyuz TM2/3,Mir,Soyuz TM2/3,7835.0,10338.35,8.8,10.27
86,43,"Dzhanibekov, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-5,1970,5,commander,1978,Soyuz 27/26,Soyuz 27,Salyut 6,Soyuz 26,142.0,3495.93,0.0,8.57
86,43,"Dzhanibekov, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-5,1970,5,commander,1981,Soyuz 39,Soyuz 39,Salyut 6,Soyuz 39,188.0,3495.93,0.0,8.57
86,43,"Dzhanibekov, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-5,1970,5,commander,1982,Salyut 7,Soyuz T6,Salyut 7,Soyuz T6,189.0,3495.93,0.0,8.57
86,43,"Dzhanibekov, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-5,1970,5,commander,1984,Salyut 7,Soyuz T12,Salyut 7,Soyuz T12,283.0,3495.93,3.57,8.57
86,43,"Dzhanibekov, Vladimir",male,1942,U.S.S.R/Russia,True,TsPK-5,1970,5,commander,1985,Salyut 7,Soyuz T13,Salyut 7,Soyuz T13,2691.0,3495.93,5.0,8.57
87,1,Vladimir Remek,male,1948,Czechoslovakia,True,Air Gorce Group 6 - USSR,1976,1,pilot,1978,Soyuz 28,Soyuz 28,Soyuz 28,Soyuz 28,190.28,190.28,0.0,0.0
88,44,"Ivanchenkov, Aleksandr",male,1940,U.S.S.R/Russia,True,TsKBEM-3,1973,2,flight engineer,1978,Salyut 6,Soyuz 29,Salyut 6,Soyuz 31,3350.0,3540.62,2.33,2.33
88,44,"Ivanchenkov, Aleksandr",male,1940,U.S.S.R/Russia,True,TsKBEM-4,1973,2,flight engineer,1982,Salyut 7,Soyuz T6,Salyut 7,Soyuz T6,189.0,3540.62,0.0,2.33
89,1,Miroslaw Hermaszewske,male,1941,Poland,True,1976 Intercosmos Group,1976,1,pilot,1978,Soyuz 30,Soyuz 30,Soyuz 30,Soyuz 30,190.03,190.03,0.0,0.0
90,1,"Jahn, Sigmund",male,1937,Germany,True,Interkosmos-1,1976,1,MSP,1978,Soyuz 31,Soyuz 31,Soyuz 31,Soyuz 29,188.82,188.82,0.0,0.0
91,45,"Lyakhov, Vladimir",male,1941,U.S.S.R/Russia,True,TsPK-4,1967,3,commander,1979,Salyut 6,Soyuz 32,Salyut 6,Soyuz 34,4200.0,7999.78,1.38,7.12
91,45,"Lyakhov, Vladimir",male,1941,U.S.S.R/Russia,True,TsPK-4,1967,3,commander,1983,Salyut 7,Soyuz T9,Salyut 7,Soyuz T9,3586.0,7999.78,5.73,7.12
91,45,"Lyakhov, Vladimir",male,1941,U.S.S.R/Russia,True,TsPK-4,1967,3,commander,1988,3,Soyuz TM6,Mir,Soyuz TM5,212.0,7999.78,0.0,7.12
92,1,Georgi Ivanov,male,1940,Bulgaria,True,1978 Intercosmos Group,1978,1,pilot,1979,Soyuz 33,Soyuz 33,Soyuz 33,Soyuz 33,47.0,47.0,0.0,0.0
93,46,"Popov, Leonid",male,1945,U.S.S.R/Russia,True,TsPK-5,1970,3,commander,1980,Salyut 6,Soyuz 35,Salyut 6,Soyuz 37,4436.0,4814.75,0.0,0.0
93,46,"Popov, Leonid",male,1945,U.S.S.R/Russia,True,TsPK-6,1970,3,commander,1981,Salyut 6,Soyuz 40,Salyut 6,Soyuz 40,188.0,4814.75,0.0,0.0
93,46,"Popov, Leonid",male,1945,U.S.S.R/Russia,True,TsPK-7,1970,3,commander,1982,Salyut 7,Soyuz T7,Salyut 7,Soyuz T5,189.0,4814.75,0.0,0.0
95,47,"Malyshev, Yuri",male,1941,U.S.S.R/Russia,True,TsPK-4,1967,2,commander,1980,Salyut 7,Soyuz T2,Salyut 7,Soyuz T2,94.0,283.98,0.0,0.0
95,47,"Malyshev, Yuri",male,1941,U.S.S.R/Russia,True,TsPK-5,1967,2,commander,1984,Salyut 7,Soyuz T11,Salyut 7,Soyuz T10,189.0,283.98,0.0,0.0
96,1,Pham Tuan,male,1947,Vietnam,True,1979 Intercosmos Group,1979,1,MSP,1980,Salyut 6,Soyuz 37,Salyut 6,Soyuz 36,188.7,188.7,0.0,0.0
97,1,Arnaldo Tamayo Mendez,male,1942,Cuba,True,1978 Intercosmos Group,1978,1,pilot,1980,Soyuz 38,Soyuz 38,Soyuz 38,Soyuz 38,1887.71,188.71,0.0,0.0
98,48,"Kizim, Leonid",male,1941,U.S.S.R/Russia,True,TsPK-3,1965,3,commander,1980,Salyut 6,Soyuz T3,Salyut 6,Soyuz T3,307.0,8993.93,0.0,31.48
98,48,"Kizim, Leonid",male,1941,U.S.S.R/Russia,True,TsPK-4,1965,3,commander,1984,Salyut 7,Soyuz T10,Salyut 7,Soyuz T11,5686.0,8993.93,22.83,31.48
98,48,"Kizim, Leonid",male,1941,U.S.S.R/Russia,True,TsPK-5,1965,3,commander,1986,1,Soyuz T15,Mir/Salyut 7,Soyuz T15,3000.0,8993.93,8.83,31.48
99,49,"Strekalov, Gennadi",male,1940,U.S.S.R/Russia,False,TsKBEM-3,1973,5,MSP,1980,Salyut 6,Soyuz T3,Salyut 6,Soyuz T3,307.0,6454.37,0.0,20.93
99,49,"Strekalov, Gennadi",male,1940,U.S.S.R/Russia,False,TsKBEM-3,1973,5,flight engineer,1983,Soyuz T8,Soyuz T8,Soyuz T8,Soyuz T8,48.0,6454.37,0.0,20.93
99,49,"Strekalov, Gennadi",male,1940,U.S.S.R/Russia,False,TsKBEM-3,1973,5,flight engineer,1984,Salyut 7,Soyuz T11,Salyut 7,Soyuz T10,189.0,6454.37,0.0,20.93
99,49,"Strekalov, Gennadi",male,1940,U.S.S.R/Russia,False,TsKBEM-3,1973,5,flight engineer,1990,7,Soyuz TM10,Mir,Soyuz TM10,3140.0,6454.37,2.75,20.93
99,49,"Strekalov, Gennadi",male,1940,U.S.S.R/Russia,False,TsKBEM-3,1973,5,flight engineer,1995,18,Soyuz TM21,Mir,STS71,2768.0,6454.37,18.18,20.93
100,50,"Savinykh, Viktor",male,1940,U.S.S.R/Russia,False,NPOE-4,1978,3,flight engineer,1981,Salyut 6,Soyuz T4,Salyut 6,Soyuz T4,1793.0,6065.63,5.0,5.0
110,52,"Serebrov, Aleksandr",male,1944,U.S.S.R/Russia,False,NPOE-4,1978,4,MSP,1983,Soyuz T8,Soyuz T8,Soyuz T8,Soyuz T8,48.0,8950.87,0.0,31.82
110,52,"Serebrov, Aleksandr",male,1944,U.S.S.R/Russia,False,NPOE-4,1978,4,flight engineer,1990,5,Soyuz TM8,Mir,Soyuz TM8,3990.0,8950.87,17.6,31.82
110,52,"Serebrov, Aleksandr",male,1944,U.S.S.R/Russia,False,NPOE-4,1978,4,flight engineer,1993,14,Soyuz TM17,Mir,Soyuz TM17,4721.0,8950.87,14.22,31.82
111,53,"Savitskaya, Svetlana",female,1948,U.S.S.R/Russia,False,MAP,1980,2,MSP,1982,Salyut 7,Soyuz T7,Salyut 7,Soyuz T5,189.0,473.1,0.0,3.58
111,53,"Savitskaya, Svetlana",female,1948,U.S.S.R/Russia,False,MAP,1980,2,flight engineer,1984,Salyut 7,Soyuz T12,Salyut 7,Soyuz T12,283.0,473.1,3.58,3.58
112,49,"Overmyer, Robert F.",male,1936,U.S.,True,MOL-2 / NASA-7,1966,2,pilot,1982,STS-5,STS-5,STS-5,STS-5,122.0,290.0,0.0,0.0
112,49,"Overmyer, Robert F.",male,1936,U.S.,True,MOL-2 / NASA-7,1966,2,commander,1985,STS-51-B,STS-51-B,STS-51-B,STS-51-B,168.0,290.0,0.0,0.0
113,50,"Allen, Joseph P.",male,1937,U.S.,False,NASA- 6,1967,2,MSP,1982,STS-5,STS-5,STS-5,STS-5,122.0,314.0,0.0,11.7
113,50,"Allen, Joseph P.",male,1937,U.S.,False,NASA- 6,1967,2,MSP,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A,191.0,314.0,11.7,11.7
114,51,"Lenoir, William B.",male,1939,U.S.,False,NASA- 6,1967,1,MSP,1982,STS-5,STS-5,STS-5,STS-5,122.0,122.0,0.0,0.0
115,52,"Bobko, Karol J.",male,1937,U.S.,True,"1966 USAF MOL Gropu 2, NASA- 7",1969,3,pilot,1983,STS-6,STS-6,STS-6,STS-6,122.0,386.0,0.0,0.0
115,52,"Bobko, Karol J.",male,1937,U.S.,True,"1966 USAF MOL Gropu 2, NASA- 7",1969,3,commander,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D,236.0,386.0,0.0,0.0
115,52,"Bobko, Karol J.",male,1937,U.S.,True,"1966 USAF MOL Gropu 2, NASA- 7",1969,3,commander,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J,98.0,386.0,0.0,0.0
116,53,"Peterson, Donald H.",male,1933,U.S.,True,MOL-3 / NASA-7,1969,1,MSP,1983,STS-6,STS-6,STS-6,STS-6,120.0,120.0,3.83,3.83
117,54,"Musgrave, Franklin Story",male,1935,U.S.,False,NASA-6,1967,6,MSP,1983,STS-6,STS-6,STS-6,STS-6,120.0,1281.0,3.87,25.9
117,54,"Musgrave, Franklin Story",male,1935,U.S.,False,NASA-6,1967,6,MSP,1985,STS-51F,STS-51F,STS-51F,STS-51F,191.0,1281.0,0.0,25.9
117,54,"Musgrave, Franklin Story",male,1935,U.S.,False,NASA-6,1967,6,MSP,1989,STS-33,STS-33,STS-33,STS-33,168.0,1281.0,0.0,25.9
117,54,"Musgrave, Franklin Story",male,1935,U.S.,False,NASA-6,1967,6,MSP,1991,STS-44,STS-44,STS-44,STS-44,167.0,1281.0,0.0,25.9
117,54,"Musgrave, Franklin Story",male,1935,U.S.,False,NASA-6,1967,6,MSP,1993,STS-61,STS-61,STS-61,STS-61,260.0,1281.0,22.03,25.9
117,54,"Musgrave, Franklin Story",male,1935,U.S.,False,NASA-6,1967,6,MSP,1996,STS-80,STS-80,STS-80,STS-80,424.0,1281.0,0.0,25.9
118,54,"Titov, Vladimir",male,1947,U.S.S.R/Russia,True,TsPK-6,1976,4,commander,1983,Soyuz T8,Soyuz T8,Soyuz T8,Soyuz T8,48.0,9288.75,0.0,18.8
118,54,"Titov, Vladimir",male,1947,U.S.S.R/Russia,True,TsPK-7,1976,4,commander,1988,3,Soyuz TM4,Mir,Soyuz TM6,8782.0,9288.75,13.78,18.8
118,54,"Titov, Vladimir",male,1947,U.S.S.R/Russia,True,TsPK-8,1976,4,MSP,1995,STS63,STS63,STS63,STS63,198.0,9288.75,0.0,18.8
118,54,"Titov, Vladimir",male,1947,U.S.S.R/Russia,True,TsPK-9,1976,4,commander,1997,24,STS86,Mir,STS86,259.0,9288.75,5.02,18.8
119,55,"Hauck, Frederick H.",male,1941,U.S.,True,NASA Astronaut Group 8,1978,3,pilot,1983,STS-7,STS-7,STS-7,STS-7,146.0,434.0,0.0,0.0
119,55,"Hauck, Frederick H.",male,1941,U.S.,True,NASA Astronaut Group 8,1978,3,commander,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A,191.0,434.0,0.0,0.0
119,55,"Hauck, Frederick H.",male,1941,U.S.,True,NASA Astronaut Group 8,1978,3,commander,1988,STS-26,STS-26,STS-26,STS-26,97.0,434.0,0.0,0.0
120,56,"Fabian, John M.",male,1939,U.S.,True,NASA- 8,1978,2,MSP,1983,STS-7,STS-7,STS-7,STS-7,146.0,316.0,0.0,0.0
120,56,"Fabian, John M.",male,1939,U.S.,True,NASA- 8,1978,2,MSP,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G,170.0,316.0,0.0,0.0
121,57,"Ride, Sally K.",female,1951,U.S.,False,NASA-8,1978,2,MSP,1983,STS-7,STS-7,STS-7,STS-7,147.0,343.0,0.0,0.0
121,57,"Ride, Sally K.",female,1951,U.S.,False,NASA-8,1978,2,MSP,1984,STS-41-G,STS-41-G,STS-41-G,STS-41-G,197.0,343.0,0.0,0.0
122,58,"Thagard, Norman E.",male,1943,U.S.,False,1978 NASA group,1978,5,MSP,1983,STS-7,STS-7,STS-7,STS-7,147.0,3373.4,0.0,0.0
122,58,"Thagard, Norman E.",male,1943,U.S.,False,1978 NASA group,1978,5,MSP,1985,STS-51B,STS-51B,STS-51B,STS-51B,168.0,3373.4,0.0,0.0
122,58,"Thagard, Norman E.",male,1943,U.S.,False,1978 NASA group,1978,5,MSP,1989,STS-30,STS-30,STS-30,STS-30,97.0,3373.4,0.0,0.0
122,58,"Thagard, Norman E.",male,1943,U.S.,False,1978 NASA group,1978,5,MSP,1992,STS-42,STS-42,STS-42,STS-42,192.0,3373.4,0.0,0.0
122,58,"Thagard, Norman E.",male,1943,U.S.,False,1978 NASA group,1978,5,MSP,1995,18,Soyuz-TM21,Mir,STS-71,2760.0,3373.4,0.0,0.0
123,55,"Aleksandrov, Aleksandr",male,1943,U.S.S.R/Russia,False,NPOE-4,1978,2,flight engineer,1983,Salyut 7,Soyuz T9,Salyut 7,Soyuz T9,3586.0,7434.03,5.86,5.86
123,55,"Aleksandrov, Aleksandr",male,1943,U.S.S.R/Russia,False,NPOE-4,1978,2,flight engineer,1987,2,Soyuz TM3,Mir,Soyuz TM3,3847.0,7434.03,0.0,5.86
124,59,"Brandenstein, Daniel C.",male,1943,U.S.,True,NASA- 8,1978,4,pilot,1983,STS-8,STS-8,STS-8,STS-8,145.0,789.0,0.0,0.0
124,59,"Brandenstein, Daniel C.",male,1943,U.S.,True,NASA- 8,1978,4,commander,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G,170.0,789.0,0.0,0.0
124,59,"Brandenstein, Daniel C.",male,1943,U.S.,True,NASA- 8,1978,4,commander,1990,STS-32,STS-32,STS-32,STS-32,261.0,789.0,0.0,0.0
124,59,"Brandenstein, Daniel C.",male,1943,U.S.,True,NASA- 8,1978,4,commander,1992,STS-49,STS-49,STS-49,STS-49,213.0,789.0,0.0,0.0
125,60,"Bluford, Guion S., Jr.",male,1942,U.S.,True,NASA- 8,1978,4,MSP,1983,STS-8,STS-8,STS-8,STS-8,31.0,688.0,0.0,0.0
125,60,"Bluford, Guion S., Jr.",male,1942,U.S.,True,NASA- 8,1978,4,MSP,1985,STS-61-A,STS-61-A,STS-61-A,STS-61-A,168.0,688.0,0.0,0.0
125,60,"Bluford, Guion S., Jr.",male,1942,U.S.,True,NASA- 8,1978,4,MSP,1991,STS-39,STS-39,STS-39,STS-39,199.0,688.0,0.0,0.0
125,60,"Bluford, Guion S., Jr.",male,1942,U.S.,True,NASA- 8,1978,4,MSP,1992,STS-53,STS-53,STS-53,STS-53,175.0,688.0,0.0,0.0
126,61,"Gardner, Dale A.",male,1948,U.S.,True,NASA Astronaut Group 8,1978,2,MSP,1983,STS-8,STS-8,"STS-8, INSAT-1B",STS-8,145.0,336.0,0.0,12.0
126,61,"Gardner, Dale A.",male,1948,U.S.,True,NASA Astronaut Group 8,1978,2,MSP,1984,STS-51A,STS-51A,STS-51A,STS-51A,191.0,336.0,12.0,12.0
127,62,"Thornton, William E.",male,1929,U.S.,False,1967 NASA group,1967,2,MSP,1983,STS-8,STS-8,STS-8,STS-8,145.0,313.26,0.0,0.0
127,62,"Thornton, William E.",male,1929,U.S.,False,1967 NASA group,1967,2,MSP,1985,STS-51-B,STS-51-B,STS-51-B,STS-51-B,169.0,313.26,0.0,0.0
128,63,"Shaw, Brewster H., Jr.",male,1945,U.S.,True,1978 NASA group 8,1978,3,pilot,1983,STS-9,STS-9,STS-9,STS-9,247.75,533.75,0.0,0.0
128,63,"Shaw, Brewster H., Jr.",male,1945,U.S.,True,1979 NASA group 8,1978,3,commander,1985,STS-61-B,STS-61-B,STS-61-B,STS-61-B,165.0,533.75,0.0,0.0
128,63,"Shaw, Brewster H., Jr.",male,1945,U.S.,True,1980 NASA group 8,1978,3,commander,1989,STS-28,STS-28,STS-28,STS-28,121.0,533.75,0.0,0.0
129,64,"Parker, Robert A. R.",male,1936,U.S.,False,NASA-6,1967,2,MSP,1983,STS-9,STS-9,STS-9,STS-9,248.0,463.0,0.0,0.0
129,64,"Parker, Robert A. R.",male,1936,U.S.,False,NASA-6,1967,2,MSP,1990,STS-35,STS-35,STS-35,STS-35,215.0,463.0,0.0,0.0
130,65,"Lichtenberg, Byron Kurt",male,1948,U.S.,True,NASA-9,1982,2,PSP,1983,Spacelab 1,STS-9,STS-9,STS-9,247.94,462.31,0.0,0.0
130,65,"Lichtenberg, Byron Kurt",male,1948,U.S.,True,NASA-9,1982,2,PSP,1992,Atlas-1,STS-45,STS-45,STS-45,214.37,462.31,0.0,0.0
131,1,"Merbold, Ulf",male,1941,Germany,False,ESA-1,1978,3,PSP,1983,STS-9,STS-9,STS-9,STS-9,248.0,1197.6,0.0,0.0
131,1,"Merbold, Ulf",male,1941,Germany,False,ESA-1,1978,3,PSP,1992,STS-42,STS-42,STS-42,STS-42,193.0,1197.6,0.0,0.0
131,1,"Merbold, Ulf",male,1941,Germany,False,ESA-1,1978,3,MSP,1994,Euromir 94,Soyuz TM-20,Euromir 94,Soyuz TM-19,756.6,1197.6,0.0,0.0
132,66,"Gibson, Robert L.",male,1946,U.S.,True,NASA Astronaut Group 8,1978,5,pilot,1984,STS-41-B,STS-41-B,STS-41-B,STS-41-B,191.25,868.13,0.0,0.0
132,66,"Gibson, Robert L.",male,1946,U.S.,True,NASA Astronaut Group 8,1978,5,commander,1986,STS-61-C,STS-61-C,STS-61-C,STS-61-C,146.0,868.13,0.0,0.0
132,66,"Gibson, Robert L.",male,1946,U.S.,True,NASA Astronaut Group 8,1978,5,commander,1988,STS-27,STS-27,STS-27,STS-27,105.0,868.13,0.0,0.0
132,66,"Gibson, Robert L.",male,1946,U.S.,True,NASA Astronaut Group 8,1978,5,commander,1992,STS-47,STS-47,STS-47,STS-47,190.5,868.13,0.0,0.0
132,66,"Gibson, Robert L.",male,1946,U.S.,True,NASA Astronaut Group 8,1978,5,commander,1995,STS-71,STS-71,STS-71,STS-71,235.38,868.13,0.0,0.0
133,67,"McNair, Ronald E.",male,1950,U.S.,False,NASA- 8,1978,2,MSP,1984,STS-41-B,STS-41-B,STS-41-B,STS-41-B,191.0,191.0,12.02,12.02
133,67,"McNair, Ronald E.",male,1950,U.S.,False,NASA- 8,1978,2,MSP,1986,STS-51-L,STS-51-L,explosion,explosion,0.0,191.0,0.0,12.02
134,68,"Stewart, Robert L.",male,1942,U.S.,True,1978 NASA group,1978,2,MSP,1984,STS-41 B,STS-41 B,STS-41 B,STS-41 B,191.5,289.2,11.95,11.95
134,68,"Stewart, Robert L.",male,1942,U.S.,True,1978 NASA group,1978,2,MSP,1985,STS-51 J,STS-51 J,STS-51 J,STS-51 J,97.7,289.2,0.0,11.95
135,69,"McCandless, Bruce, II",male,1937,U.S.,True,NASA- 5,1966,2,MSP,1984,STS-41-B,STS-41-B,STS-41-B,STS-41-B,191.0,312.0,11.95,11.95
135,69,"McCandless, Bruce, II",male,1937,U.S.,True,NASA- 5,1966,2,MSP,1990,STS-31,STS-31,STS-31,STS-31,121.0,312.0,0.0,11.95
136,56,"Solovyov, Vladimir",male,1946,U.S.S.R/Russia,False,NPOE-4,1978,2,flight engineer,1984,Salyut 7,Soyuz T10,Salyut 7,Soyuz T11,5686.0,8686.82,22.83,31.67
136,56,"Solovyov, Vladimir",male,1946,U.S.S.R/Russia,False,NPOE-4,1978,2,flight engineer,1986,1,Soyuz T15,Mir/Salyut 7,Soyuz T15,3000.0,8686.82,8.83,31.67
137,57,"Atkov, Oleg",male,1949,U.S.S.R/Russia,False,AMN,1983,1,MSP,1984,Salyut 7,Soyuz T-10,Salyut 7,Soyuz T-11,5686.0,5686.82,0.0,0.0
