"Utility.Number","Utility.Name","Utility.State","Utility.Type","Demand.Summer Peak","Demand.Winter Peak","Sources.Generation","Sources.Purchased","Sources.Other","Sources.Total","Uses.Retail","Uses.Resale","Uses.No Charge","Uses.Consumed","Uses.Losses","Uses.Total","Revenues.Retail","Revenue.Delivery","Revenue.Resale","Revenue.Adjustments","Revenue.Transmission","Revenue.Other","Revenue.Total","Retail.Residential.Revenue","Retail.Residential.Sales","Retail.Residential.Customers","Retail.Commercial.Revenue","Retail.Commercial.Sales","Retail.Commercial.Customers","Retail.Industrial.Revenue","Retail.Industrial.Sales","Retail.Industrial.Customers","Retail.Transportation.Revenue","Retail.Transportation.Sales","Retail.Transportation.Customers","Retail.Total.Revenue","Retail.Total.Sales","Retail.Total.Customers"
"18466","Town of Tarboro - (NC)","NC","Municipal","35.5","36.4","0.0","238013.0","0.0","238013.0","220317.0","0.0","0.0","0.0","17696.0","238013.0","22161.0","0.0","0.0","0.0","0.0","0.0","22161.0","6238.0","52513.0","4879.0","7126.0","65420.0","880.0","8797.0","102384.0","17.0","0.0","0.0","0.0","22161.0","220317.0","5776.0"
"18472","City of Tarrant","AL","Municipal","13.5","13.2","0.0","63772.0","0.0","63772.0","60150.0","0.0","0.0","254.0","3369.0","63772.0","7316.0","0.0","0.0","0.0","0.0","383.8","7699.8","3279.0","26799.0","2178.0","3648.0","27878.0","583.0","389.0","5473.0","1.0","0.0","0.0","0.0","7316.0","60150.0","2762.0"
"18476","Tara Energy, Inc","TX","Retail Power Marketer","0.0","0.0","0.0","1852699.0","0.0","1852699.0","1852699.0","0.0","0.0","0.0","0.0","1852699.0","151586.4","0.0","0.0","0.0","0.0","0.0","151586.4","46040.3","477829.0","34557.0","105546.1","1374870.0","15787.0","0.0","0.0","0.0","0.0","0.0","0.0","151586.4","1852699.0","50344.0"
"18488","City of Taunton","MA","Municipal","142.6","113.2","67727.0","624381.0","0.0","692108.0","666904.0","7712.0","4904.0","0.0","12588.0","692108.0","97068.0","0.0","1988.0","-2865.0","0.0","470.0","96661.0","41079.0","265556.0","33450.0","25629.0","158483.0","4528.0","30360.0","242865.0","68.0","0.0","0.0","0.0","97068.0","666904.0","38046.0"
"18498","Taylor County Rural E C C","KY","Cooperative","101.0","128.7","0.0","560999.0","0.0","560999.0","534465.0","0.0","308.0","0.0","26226.0","560999.0","44846.0","0.0","0.0","0.0","0.0","702.0","45548.0","27585.0","283514.0","23208.0","11864.0","132743.0","3239.0","5397.0","118208.0","12.0","0.0","0.0","0.0","44846.0","534465.0","26459.0"
"18499","Three Notch Elec Member Corp","GA","Cooperative","77.2","49.3","0.0","234927.0","0.0","234927.0","214225.0","0.0","0.0","344.0","20358.0","234927.0","31459.0","0.0","0.0","0.0","0.0","705.0","32164.0","19539.0","141542.0","13820.0","3498.0","21834.0","506.0","8422.0","50849.0","965.0","0.0","0.0","0.0","31459.0","214225.0","15291.0"
"18525","City of Tecumseh","NE","Municipal","6.2","5.4","471.0","27387.0","0.0","27858.0","24801.0","0.0","0.0","0.0","3057.0","27858.0","2626.9","0.0","0.0","13.7","0.0","0.0","2640.6","972.1","8001.0","793.0","928.3","8913.0","222.0","726.5","7887.0","5.0","0.0","0.0","0.0","2626.9","24801.0","1020.0"
"18538","City of Tell City - (IN)","IN","Municipal","35.3","28.6","0.0","195881.0","0.0","195881.0","191272.0","0.0","579.0","0.0","4030.0","195881.0","17080.5","0.0","0.0","-5.3","90.7","228.6","17394.5","4060.1","34632.0","3530.0","4567.9","41830.0","711.0","8452.5","114810.0","6.0","0.0","0.0","0.0","17080.5","191272.0","4247.0"
"18589","Rayburn Country Elec Coop, Inc","TX","Cooperative","921.0","1109.0","1335769.0","3929526.0","0.0","5265295.0","0.0","5190635.0","0.0","0.0","74660.0","5265295.0","0.0","0.0","321886.0","0.0","277.0","51.0","322214.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"18642","Tennessee Valley Authority","TN","Federal","29899.0","28863.0","134870755.0","2510032.0","18092739.0","155473526.0","19917913.0","132967915.0","0.0","31338.0","2556360.0","155473526.0","846924.0","0.0","9917913.0","0.0","9810.0","0.0","10774647.0","0.0","0.0","0.0","97979.0","1328718.0","19.0","748945.0","18589195.0","45.0","0.0","0.0","0.0","846924.0","19917913.0","64.0"
"18643","Tennessee Valley Electric Coop","TN","Cooperative","90.8","83.2","0.0","391299.0","0.0","391299.0","370341.0","0.0","0.0","727.0","20231.0","391299.0","42644.0","0.0","0.0","0.0","0.0","808.7","43452.7","23379.0","202086.0","15898.0","18195.0","156778.0","3605.0","1070.0","11477.0","1.0","0.0","0.0","0.0","42644.0","370341.0","19503.0"
"18820","City of Thief River Falls","MN","Municipal","27.0","25.0","3544.0","134795.0","0.0","138339.0","133144.0","0.0","0.0","0.0","5195.0","138339.0","13983.0","0.0","0.0","0.0","0.0","453.1","14436.1","4455.0","38121.0","4172.0","5614.0","57929.0","702.0","3914.0","37094.0","33.0","0.0","0.0","0.0","13983.0","133144.0","4907.0"
"18847","City of Thomaston - (GA)","GA","Municipal","27.4","17.2","0.0","118986.0","11374.0","130360.0","123204.0","0.0","0.0","2010.0","5146.0","130360.0","12981.8","0.0","0.0","0.0","0.0","52.2","13034.0","4701.8","42151.0","5255.0","4549.9","37151.0","715.0","3730.1","43902.0","4.0","0.0","0.0","0.0","12981.8","123204.0","5974.0"
"18848","City of Thomasville - (GA)","GA","Municipal","103.0","108.0","0.0","504290.0","0.0","504290.0","480030.0","0.0","0.0","0.0","24260.0","504290.0","54860.0","0.0","0.0","0.0","0.0","0.0","54860.0","21196.0","174073.0","13098.0","33664.0","305957.0","2522.0","0.0","0.0","0.0","0.0","0.0","0.0","54860.0","480030.0","15620.0"
"18895","Thumb Electric Coop of Mich","MI","Cooperative","33.1","33.0","45.0","179532.0","0.0","179577.0","164684.0","0.0","0.0","360.0","14533.0","179577.0","20907.0","0.0","0.0","0.0","0.0","227318.0","248225.0","16794.0","125812.0","11201.0","4113.0","38872.0","1031.0","0.0","0.0","0.0","0.0","0.0","0.0","20907.0","164684.0","12232.0"
"18917","Tillamook Peoples Utility Dist","OR","Political Subdivision","62.4","124.4","0.0","500982.0","0.0","500982.0","484380.0","0.0","0.0","940.0","15662.0","500982.0","38563.8","0.0","0.0","0.0","0.0","488.0","39051.8","22851.1","247698.0","18816.0","10047.5","127288.0","2215.0","5665.2","109394.0","6.0","0.0","0.0","0.0","38563.8","484380.0","21037.0"
"18940","Tipmont Rural Elec Member Corp","IN","Cooperative","112.1","98.4","0.0","534616.0","0.0","534616.0","514396.0","0.0","0.0","902.0","19318.0","534616.0","60712.0","0.0","0.0","0.0","0.0","412.0","61124.0","40418.0","300534.0","25251.0","12867.0","115874.0","1953.0","7427.0","97988.0","5.0","0.0","0.0","0.0","60712.0","514396.0","27209.0"
"18941","City of Tipp City - (OH)","OH","Municipal","33.4","26.8","0.0","171421.0","0.0","171421.0","162748.0","0.0","1048.0","883.0","6742.0","171421.0","17172.0","0.0","0.0","0.0","0.0","325.0","17497.0","5271.0","44459.0","4454.0","2554.0","21074.0","492.0","9347.0","97215.0","45.0","0.0","0.0","0.0","17172.0","162748.0","4991.0"
"18942","Tipton Municipal Electric Util","IN","Municipal","26.5","23.3","0.0","143377.0","0.0","143377.0","138123.0","0.0","0.0","0.0","5254.0","143377.0","12898.6","0.0","0.0","0.0","0.0","0.0","12898.6","3756.0","37270.0","3291.0","2121.0","20405.0","816.0","7021.6","80448.0","81.0","0.0","0.0","0.0","12898.6","138123.0","4188.0"
"18943","Tippah Electric Power Assn","MS","Cooperative","77.5","62.9","0.0","342146.0","0.0","342146.0","317267.0","0.0","0.0","222.0","24658.0","342146.0","33556.0","0.0","0.0","0.0","0.0","750.8","34306.8","15465.0","137032.0","10355.0","10782.0","89523.0","3279.0","7309.0","90712.0","8.0","0.0","0.0","0.0","33556.0","317267.0","13642.0"
"18947","City of Tipton - (IA)","IA","Municipal","7.4","5.1","144.0","32483.0","0.0","32627.0","31417.0","0.0","0.0","44.0","1166.0","32627.0","3158.0","0.0","0.0","0.0","0.0","0.0","3158.0","1206.0","11179.0","1436.0","1325.0","11780.0","342.0","627.0","8458.0","9.0","0.0","0.0","0.0","3158.0","31417.0","1787.0"
"18951","Tishomingo County E P A","MS","Cooperative","63.3","64.8","0.0","283592.0","0.0","283592.0","266131.0","0.0","0.0","246.0","17215.0","283592.0","28990.0","0.0","0.0","0.0","0.0","714.6","29704.6","14988.0","135673.0","10816.0","11382.0","93649.0","2591.0","2620.0","36809.0","6.0","0.0","0.0","0.0","28990.0","266131.0","13412.0"
"18955","Tri-County Electric Coop, Inc","IL","Cooperative","80.7","70.8","0.0","379778.0","0.0","379778.0","362111.0","0.0","0.0","144.0","17523.0","379778.0","46272.6","0.0","0.0","0.0","173.6","359.1","46805.3","32722.8","224222.0","15815.0","4385.4","37528.0","340.0","9164.4","100361.0","46.0","0.0","0.0","0.0","46272.6","362111.0","16201.0"
"18956","Tri-County Elec Member Corp","GA","Cooperative","83.9","104.8","0.0","375188.0","0.0","375188.0","352733.0","0.0","0.0","514.0","21941.0","375188.0","40581.7","0.0","0.0","0.0","0.0","1144.4","41726.1","31540.6","255630.0","19353.0","6425.1","53008.0","2038.0","2616.0","44095.0","14.0","0.0","0.0","0.0","40581.7","352733.0","21405.0"
"18957","Tri-County Elec Member Corp","NC","Cooperative","121.7","150.1","0.0","556491.0","0.0","556491.0","529303.0","0.0","0.0","0.0","27188.0","556491.0","53536.0","0.0","0.0","0.0","0.0","530.0","54066.0","35020.0","320293.0","20762.0","12266.0","120643.0","4119.0","6250.0","88367.0","5.0","0.0","0.0","0.0","53536.0","529303.0","24886.0"
"18961","Twin County Electric Pwr Assn","MS","Cooperative","75.6","39.4","0.0","215614.0","0.0","215614.0","193591.0","0.0","0.0","314.0","21709.0","215614.0","29124.9","0.0","0.0","0.0","0.0","342.0","29466.9","14999.1","106157.0","8971.0","5259.4","35223.0","1549.0","8866.4","52211.0","1940.0","0.0","0.0","0.0","29124.9","193591.0","12460.0"
"18962","Twin Valley Electric Coop Inc","KS","Cooperative","9.3","7.8","0.0","36673.0","0.0","36673.0","33089.0","0.0","0.0","0.0","3584.0","36673.0","5964.7","0.0","0.0","0.0","0.0","83.6","6048.3","4090.0","23798.0","2170.0","1874.7","9291.0","875.0","0.0","0.0","0.0","0.0","0.0","0.0","5964.7","33089.0","3045.0"
"18976","Trinity Valley Elec Coop Inc","TX","Cooperative","284.6","429.1","0.0","1258544.0","0.0","1258544.0","1170782.0","0.0","0.0","527.0","87235.0","1258544.0","137756.1","0.0","0.0","0.0","1877.2","2151.3","141784.6","112250.6","932058.0","63006.0","19488.9","170284.0","5255.0","6016.6","68440.0","8.0","0.0","0.0","0.0","137756.1","1170782.0","68269.0"
"18995","Tenaska Power Services Co","TX","Retail Power Marketer","0.0","0.0","0.0","28720132.0","-32.0","28720100.0","2425341.0","26294759.0","0.0","0.0","0.0","28720100.0","80579.5","0.0","764117.3","0.0","0.0","0.0","844696.8","0.0","0.0","0.0","30971.0","970293.0","2.0","49608.5","1455048.0","127.0","0.0","0.0","0.0","80579.5","2425341.0","129.0"
"18997","The Toledo Edison Co","OH","Investor Owned","2205.4","1836.5","476397.0","1304876.0","0.0","1781273.0","1140905.0","476397.0","0.0","5783.0","158188.0","1781273.0","142434.8","275205.7","29400.8","0.0","0.0","27259.3","474300.6","221836.4","2410591.0","272803.0","131536.7","1935800.0","36964.0","64267.4","6033957.0","538.0","0.0","0.0","0.0","417640.5","10380348.0","310305.0"
"19007","Tombigbee Electric Power Assn","MS","Cooperative","256.3","229.8","0.0","1145667.0","0.0","1145667.0","1074141.0","0.0","0.0","587.0","70940.0","1145667.0","108851.0","0.0","0.0","0.0","0.0","2740.0","111591.0","55785.0","526793.0","35528.0","35686.0","304704.0","7927.0","17380.0","242644.0","19.0","0.0","0.0","0.0","108851.0","1074141.0","43474.0"
"19022","Tongue River Electric Coop Inc","MT","Cooperative","19.5","20.4","0.0","108460.0","0.0","108460.0","100099.0","0.0","0.0","207.0","8154.0","108460.0","13174.0","0.0","0.0","0.0","0.0","0.0","13174.0","7753.0","54673.0","4272.0","1623.0","12837.0","563.0","3798.0","32589.0","158.0","0.0","0.0","0.0","13174.0","100099.0","4993.0"
"19027","Tombigbee Electric Coop, Inc","AL","Cooperative","30.8","35.9","0.0","121131.0","0.0","121131.0","108106.0","0.0","0.0","0.0","13025.0","121131.0","14810.0","0.0","0.0","0.0","0.0","0.0","14810.0","12245.0","90310.0","8132.0","2565.0","17796.0","1209.0","0.0","0.0","0.0","0.0","0.0","0.0","14810.0","108106.0","9341.0"
"19032","City of Torrington - (WY)","WY","Municipal","17.7","15.7","0.0","93741.0","0.0","93741.0","91669.0","0.0","0.0","0.0","2072.0","93741.0","9574.0","0.0","0.0","0.0","0.0","584.0","10158.0","2741.0","26912.0","3163.0","4227.0","35854.0","681.0","2606.0","28903.0","51.0","0.0","0.0","0.0","9574.0","91669.0","3895.0"
"19060","Traverse Electric Coop, Inc","MN","Cooperative","12.0","19.0","0.0","104047.0","0.0","104047.0","98199.0","0.0","0.0","291.0","5557.0","104047.0","10335.0","0.0","0.0","0.0","0.0","28.0","10363.0","6218.0","53177.0","2925.0","1871.0","16207.0","106.0","2246.0","28815.0","16.0","0.0","0.0","0.0","10335.0","98199.0","3047.0"
"19107","ENGIE Resources LLC","TX","Retail Power Marketer","0.0","0.0","0.0","39722298.0","0.0","39722298.0","37531201.0","0.0","0.0","0.0","2191097.0","39722298.0","2353857.0","0.0","0.0","0.0","0.0","0.0","2353857.0","0.0","0.0","0.0","1739183.0","27244225.0","12572.0","614256.0","10276084.0","4955.0","418.0","10892.0","1.0","2353857.0","37531201.0","17528.0"
"19108","Tideland Electric Member Corp","NC","Cooperative","85.0","89.0","0.0","376845.0","0.0","376845.0","344023.0","0.0","0.0","713.0","32109.0","376845.0","42662.0","0.0","0.0","0.0","0.0","713.0","43375.0","29202.0","228481.0","20153.0","5906.0","114126.0","2744.0","7554.0","1416.0","2.0","0.0","0.0","0.0","42662.0","344023.0","22899.0"
"19119","TransCanada Power Marketing, Ltd.","MA","Retail Power Marketer","6688.0","5259.0","0.0","1317724.0","21669360.0","22987084.0","4128104.0","18366320.0","0.0","0.0","492660.0","22987084.0","355318.0","0.0","1801957.0","0.0","0.0","-2668.0","2154607.0","0.0","0.0","0.0","0.0","0.0","0.0","355318.0","4128104.0","516.0","0.0","0.0","0.0","355318.0","4128104.0","516.0"
"19125","City of Traverse City - (MI)","MI","Municipal","63.8","53.8","0.0","339935.0","-21824.0","318111.0","318111.0","0.0","0.0","0.0","0.0","318111.0","30644.0","0.0","0.0","0.0","2990.0","1082.0","34716.0","6003.0","55649.0","9098.0","15288.0","142561.0","2960.0","9353.0","119901.0","40.0","0.0","0.0","0.0","30644.0","318111.0","12098.0"
"19126","TriEagle Energy, L.P.","TX","Retail Power Marketer","0.0","0.0","0.0","3643892.0","-206258.0","3437634.0","3437634.0","0.0","0.0","0.0","0.0","3437634.0","302575.7","0.0","0.0","0.0","0.0","0.0","302575.7","224108.5","2407235.0","203260.0","78467.2","1030399.0","7597.0","0.0","0.0","0.0","0.0","0.0","0.0","302575.7","3437634.0","210857.0"
"19149","City of Trenton - (TN)","TN","Municipal","15.2","13.5","0.0","69879.0","0.0","69879.0","66844.0","0.0","0.0","0.0","3035.0","69879.0","6971.0","0.0","0.0","0.0","0.0","100.2","7071.2","2523.0","22305.0","1932.0","3762.0","35119.0","502.0","686.0","9420.0","1.0","0.0","0.0","0.0","6971.0","66844.0","2435.0"
"19150","Trenton Municipal Utilities - (MO)","MO","Municipal","17.6","16.3","109.0","86638.0","0.0","86747.0","78761.0","0.0","0.0","1326.0","6660.0","86747.0","8746.9","0.0","0.0","0.0","0.0","0.0","8746.9","3849.2","29199.0","2571.0","2894.0","27244.0","485.0","2003.7","22318.0","2.0","0.0","0.0","0.0","8746.9","78761.0","3058.0"
"19154","Tri-State Electric Member Corp","GA","Cooperative","63.1","82.8","0.0","289456.0","0.0","289456.0","269272.0","0.0","0.0","435.0","19749.0","289456.0","33900.0","0.0","0.0","0.0","0.0","899.2","34799.2","21617.0","173659.0","15718.0","12283.0","95613.0","3240.0","0.0","0.0","0.0","0.0","0.0","0.0","33900.0","269272.0","18958.0"
"19156","Powder River Energy Corporation","WY","Cooperative","287.4","367.1","0.0","2356649.0","0.0","2356649.0","2274853.0","0.0","0.0","2421.0","79375.0","2356649.0","189106.0","0.0","0.0","0.0","0.0","1977.6","191083.6","22409.4","204592.0","15010.0","66249.2","686741.0","8116.0","100447.4","1383520.0","3637.0","0.0","0.0","0.0","189106.0","2274853.0","26763.0"
"19157","MiEnergy Cooperative","MN","Cooperative","110.2","110.9","0.0","626257.0","0.0","626257.0","522012.0","82257.0","0.0","0.0","21988.0","626257.0","62813.6","0.0","6720.3","0.0","0.0","2281.4","71815.3","37062.7","256904.0","20779.0","15170.1","137502.0","1774.0","10580.8","127606.0","21.0","0.0","0.0","0.0","62813.6","522012.0","22574.0"
"19158","Tri-County Electric Coop Assn","MO","Cooperative","21.1","21.2","0.0","93840.0","0.0","93840.0","82453.0","2832.0","0.0","208.0","8347.0","93840.0","13349.0","0.0","368.0","0.0","0.0","0.0","13717.0","10829.0","65652.0","5776.0","2520.0","16801.0","572.0","0.0","0.0","0.0","0.0","0.0","0.0","13349.0","82453.0","6348.0"
"19159","Tri-County Electric Coop, Inc","TX","Cooperative","680.4","689.1","0.0","2807452.0","0.0","2807452.0","2719138.0","0.0","0.0","1388.0","86926.0","2807452.0","219913.5","0.0","0.0","5102.9","0.0","1510.0","226526.4","145787.1","1653060.0","91896.0","42102.6","527887.0","13474.0","32023.8","538191.0","1464.0","0.0","0.0","0.0","219913.5","2719138.0","106834.0"
"19160","Tri-County Electric Coop, Inc","OK","Cooperative","154.3","125.9","0.0","924309.0","0.0","924309.0","886526.0","0.0","0.0","7456.0","30327.0","924309.0","89398.3","0.0","0.0","0.0","0.0","588.3","89986.6","19069.8","139169.0","12955.0","33642.299999999996","264225.0","8187.0","36686.2","483132.0","1554.0","0.0","0.0","0.0","89398.29999999999","886526.0","22696.0"
"19161","Tri-County Electric Coop, Inc","FL","Cooperative","68.5","66.7","0.0","324216.0","0.0","324216.0","309798.0","0.0","0.0","0.0","14418.0","324216.0","38082.5","0.0","0.0","0.0","0.0","501.3","38583.8","23504.7","162988.0","16391.0","7209.7","57467.0","1554.0","7368.1","89343.0","267.0","0.0","0.0","0.0","38082.5","309798.0","18212.0"
"19162","Tri-County Elec Member Corp","TN","Cooperative","245.8","312.4","0.0","1270759.0","0.0","1270759.0","1206781.0","0.0","0.0","1215.0","62763.0","1270759.0","122402.0","0.0","0.0","0.0","0.0","2612.4","57829.4","64875.0","585741.0","42035.0","51207.0","517694.0","10037.0","6320.0","103346.0","8.0","0.0","0.0","0.0","122402.0","1206781.0","52079.0"
"19189","Trico Electric Cooperative Inc","AZ","Cooperative","217.8","112.0","442.0","738380.0","1023.0","739845.0","696117.0","449.0","0.0","2107.0","41172.0","739845.0","94244.7","0.0","112.8","-61.9","0.0","1740.7","96036.3","66679.8","470010.0","43445.0","24285.3","182231.0","2420.0","3279.6","43876.0","30.0","0.0","0.0","0.0","94244.7","696117.0","45895.0"
"19219","Diverse Power Incorporated","GA","Cooperative","168.3","203.6","0.0","709108.0","0.0","709108.0","666953.0","0.0","0.0","0.0","42155.0","709108.0","81959.2","0.0","0.0","0.0","0.0","2922.5","84881.7","57371.1","426515.0","29812.0","17973.2","130451.0","5121.0","6614.9","109987.0","22.0","0.0","0.0","0.0","81959.2","666953.0","34955.0"
"19225","City of Troy - (AL)","AL","Municipal","78.0","72.0","0.0","415700.0","0.0","415700.0","401914.0","0.0","3508.0","0.0","10278.0","415700.0","32031.9","0.0","0.0","0.0","0.0","4769.0","36800.9","8843.8","91670.0","6502.0","2883.9","30142.0","1407.0","20304.2","280102.0","186.0","0.0","0.0","0.0","32031.9","401914.0","8095.0"
"19229","Truckee Donner P U D","CA","Political Subdivision","24.0","35.0","532.0","161517.0","0.0","162049.0","156562.0","0.0","0.0","492.0","4995.0","162049.0","24206.0","0.0","0.0","0.0","0.0","3898.0","28104.0","13578.0","87016.0","12237.0","10628.0","69546.0","1531.0","0.0","0.0","0.0","0.0","0.0","0.0","24206.0","156562.0","13768.0"
"19266","Tullahoma Board-Public Utils","TN","Municipal","62.5","63.2","0.0","296767.0","0.0","296767.0","284300.0","0.0","0.0","912.0","11555.0","296767.0","27249.0","0.0","0.0","0.0","0.0","1206.9","28455.9","11629.0","116946.0","8828.0","13019.0","129496.0","1939.0","2601.0","37858.0","4.0","0.0","0.0","0.0","27249.0","284300.0","10771.0"
"19273","City of Tupelo - (MS)","MS","Municipal","134.6","96.2","0.0","639405.0","0.0","639405.0","617758.0","0.0","0.0","747.0","20899.0","639405.0","53025.0","0.0","0.0","0.0","0.0","961.5","53986.5","12613.0","134022.0","10508.0","32097.0","333503.0","4896.0","8315.0","150233.0","4.0","0.0","0.0","0.0","53025.0","617758.0","15408.0"
"19277","TDX North Slope Generating Co","AK","Investor Owned","6.5","11.6","64698.0","0.0","0.0","64698.0","63132.0","0.0","0.0","0.0","1566.0","64698.0","14478.0","0.0","0.0","0.0","0.0","0.0","14478.0","0.0","0.0","0.0","14478.0","63132.0","166.0","0.0","0.0","0.0","0.0","0.0","0.0","14478.0","63132.0","166.0"
"19281","Turlock Irrigation District","CA","Political Subdivision","654.0","337.0","2234630.0","1307532.0","-2414.0","3539748.0","2047898.0","1349110.0","0.0","48871.0","93869.0","3539748.0","285728.0","0.0","51134.0","0.0","0.0","6863.0","343725.0","122325.0","764099.0","73393.0","37088.0","275332.0","24236.0","126315.0","1008467.0","4714.0","0.0","0.0","0.0","285728.0","2047898.0","102343.0"
"19293","Southeastern Electric Coop Inc - (SD)","SD","Cooperative","100.7","97.5","0.0","677855.0","0.0","677855.0","660081.0","0.0","0.0","1011.0","16763.0","677855.0","61519.1","0.0","0.0","0.0","0.0","900.5","62419.6","25668.9","233123.0","14996.0","12573.0","132321.0","1967.0","23277.2","294637.0","260.0","0.0","0.0","0.0","61519.1","660081.0","17223.0"
"19307","City of Tuscumbia","AL","Municipal","23.2","20.5","0.0","97930.0","0.0","97930.0","93991.0","0.0","0.0","171.0","3767.0","97930.0","10365.0","0.0","0.0","0.0","0.0","303.1","10668.1","5523.0","51305.0","3952.0","3587.0","30414.0","852.0","1255.0","12272.0","2.0","0.0","0.0","0.0","10365.0","93991.0","4806.0"
"19308","City of Tuskegee","AL","Municipal","36.0","29.0","0.0","165651.0","0.0","165651.0","154892.0","0.0","0.0","0.0","10759.0","165651.0","17548.0","0.0","0.0","0.0","0.0","0.0","17548.0","7749.0","57490.0","5869.0","2002.0","14409.0","662.0","7797.0","82993.0","107.0","0.0","0.0","0.0","17548.0","154892.0","6638.0"
"19324","Two Rivers Water & Light","WI","Municipal","17.8","13.9","0.0","82948.0","0.0","82948.0","79225.0","0.0","0.0","0.0","3723.0","82948.0","8919.0","0.0","0.0","0.0","0.0","74.3","8993.3","4092.0","32701.0","5570.0","4344.7","41577.0","708.0","482.3","4947.0","1.0","0.0","0.0","0.0","8919.0","79225.0","6279.0"
"19325","Umatilla Electric Coop Assn","OR","Cooperative","357.3","252.8","1715.0","2180576.0","0.0","2182291.0","2130767.0","0.0","0.0","2063.0","49461.0","2182291.0","116369.5","0.0","0.0","0.0","714.7","490.5","117574.7","15515.5","181754.0","11424.0","13070.0","200203.0","2051.0","87784.0","1748810.0","1505.0","0.0","0.0","0.0","116369.5","2130767.0","14980.0"
"19327","TXU Energy Retail Co, LLC","TX","Retail Power Marketer","0.0","0.0","0.0","37847022.0","0.0","37847022.0","37847022.0","0.0","0.0","0.0","0.0","37847022.0","3803923.0","0.0","0.0","0.0","0.0","0.0","3803923.0","2449809.0","19424430.0","1415131.0","579976.0","5171517.0","173907.0","774138.0","13251075.0","27718.0","0.0","0.0","0.0","3803923.0","37847022.0","1616756.0"
"19390","UGI Utilities, Inc","PA","Investor Owned","184.4","203.1","0.0","788461.0","0.0","788461.0","710504.0","303.0","0.0","1407.0","76247.0","788461.0","74731.1","6208.0","7.9","0.0","5414.2","991.4","87352.6","55771.8","525781.0","55443.0","21343.9","317876.0","8392.0","3823.3999999999996","112694.0","180.0","0.0","0.0","0.0","80939.1","956351.0","64015.0"
"19396","Tri-County Electric Coop","MI","Cooperative","84.2","65.6","0.0","359819.0","0.0","359819.0","339455.0","0.0","0.0","0.0","20364.0","359819.0","45043.9","0.0","0.0","0.0","0.0","1269.5","46313.4","30931.8","214700.0","22334.0","6358.2","42186.0","3376.0","7753.9","82569.0","163.0","0.0","0.0","0.0","45043.9","339455.0","25873.0"
"19397","City of Ukiah - (CA)","CA","Municipal","33.4","17.1","10396.0","105607.0","0.0","116003.0","111874.0","0.0","0.0","0.0","4129.0","116003.0","14383.0","0.0","0.0","0.0","0.0","0.0","14383.0","5439.0","39930.0","6449.0","8743.0","70656.0","1516.0","201.0","1288.0","53.0","0.0","0.0","0.0","14383.0","111874.0","8018.0"
"19430","City of Union City","TN","Municipal","60.6","47.0","0.0","291309.0","0.0","291309.0","283043.0","0.0","0.0","133.0","8133.0","291309.0","24255.0","0.0","0.0","0.0","0.0","398.2","24653.2","6236.0","63509.0","5176.0","9815.0","94314.0","1232.0","8204.0","125220.0","4.0","0.0","0.0","0.0","24255.0","283043.0","6413.0"
"19431","City of Union - (SC)","SC","Municipal","33.5","23.9","0.0","136701.0","0.0","136701.0","129549.0","0.0","0.0","0.0","7152.0","136701.0","17645.5","0.0","0.0","0.0","0.0","22.0","17667.5","9586.6","70021.0","5739.0","6831.9","49015.0","1105.0","1227.0","10513.0","12.0","0.0","0.0","0.0","17645.5","129549.0","6856.0"
"19435","Union Electric Membership Corp - (NC)","NC","Cooperative","363.0","292.0","0.0","1354277.0","0.0","1354277.0","1278005.0","0.0","0.0","0.0","76272.0","1354277.0","149189.0","0.0","0.0","-2741.0","0.0","1665.0","148113.0","130836.0","1087432.0","73822.0","18353.0","190573.0","1787.0","0.0","0.0","0.0","0.0","0.0","0.0","149189.0","1278005.0","75609.0"
"19436","Union Electric Co - (MO)","MO","Investor Owned","7391.0","6278.0","41154151.0","2593533.0","0.0","43747684.0","31597238.0","10640397.0","0.0","0.0","1510049.0","43747684.0","2944964.2","0.0","369923.0","-13295.0","37274.0","58335.0","3397201.2","1414580.4","12643985.0","1053590.0","1223441.1","14467061.0","158126.0","305180.8","4464551.0","4073.0","1761.9","21641.0","1.0","2944964.2","31597238.0","1215790.0"
"19437","Western Iowa Power Coop","IA","Cooperative","17.1","21.6","0.0","105313.0","0.0","105313.0","97517.0","0.0","0.0","297.0","7499.0","105313.0","13773.1","0.0","0.0","0.0","0.0","40.9","13814.0","9176.7","63785.0","3990.0","1142.7","11750.0","236.0","3453.7","21982.0","1293.0","0.0","0.0","0.0","13773.1","97517.0","5519.0"
"19445","Southern Indiana R E C, Inc","IN","Cooperative","72.0","65.0","0.0","465692.0","0.0","465692.0","456870.0","0.0","0.0","0.0","8822.0","465692.0","36785.0","0.0","0.0","0.0","0.0","231.0","37016.0","13639.0","104276.0","8667.0","3717.0","32530.0","603.0","19429.0","320064.0","30.0","0.0","0.0","0.0","36785.0","456870.0","9300.0"
